,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
26952,2000-08-30,KULU,112.07,73.73,26.53,,,,0.29,0.05,64.94,67.19,12.89,,12.89,,,3.69,875.31,3.52,,13.76,,-1.09,,,,,,,81.61,177.9,,65.61,67.98,2.98,3.01,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,243,729878
26977,2000-08-31,KULU,97.53,55.87,34.04,,,,4.45,4.39,83.99,85.12,8.29,,8.29,,9.64,256.97,893.55,3.57,,13.73,,-1.14,,,,,,,81.96,177.9,,83.99,85.12,4.93,4.97,,,,,,,,,,,,,,,,,,,,,,,,Summer,2000,August,244,729879
26994,2000-09-01,KULU,82.86,49.69,22.85,,,,1.29,1.02,87.16,82.44,1.67,,1.67,,6.58,,884.26,3.59,,13.67,,-1.16,,,,,,,82.31,177.9,,87.33,82.66,4.13,3.83,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,245,729880
27018,2000-09-02,KULU,69.03,42.67,15.24,,,,0.43,0.21,80.58,76.1,3.04,,3.04,,2.4,245.0,875.58,3.59,,13.72,,-1.16,,,,,,,82.66,177.9,,80.69,76.22,3.62,3.36,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,246,729881
27034,2000-09-03,KULU,24.14,13.37,14.18,,,,2.63,2.65,94.61,93.33,12.62,,12.62,,1.24,,867.27,3.64,,13.33,,-1.21,,,,,,,83.01,177.9,,94.61,93.33,5.03,4.98,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,247,729882
27051,2000-09-04,KULU,23.85,12.96,13.59,,,,2.96,2.98,94.54,93.67,12.27,,12.27,,0.42,225.2,867.78,3.69,,13.32,,-1.26,,,,,,,83.37,177.9,,94.54,93.67,5.14,5.1,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,248,729883
27080,2000-09-05,KULU,72.42,58.56,17.3,,,,0.21,-0.25,91.11,91.34,3.01,,3.01,,,,869.1,3.69,,13.63,,-1.26,,,,,,,83.72,177.9,,91.29,91.75,4.07,3.94,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,249,729884
27103,2000-09-06,KULU,71.34,49.18,14.69,,,,-0.67,-1.0,74.36,75.52,7.12,,7.12,,,,866.88,3.7,,13.81,,-1.27,,,,,,,84.08,177.9,,75.28,76.62,3.12,3.08,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,250,729885
27114,2000-09-07,KULU,71.37,48.2,16.71,,,,-0.43,-0.81,74.65,74.49,7.07,,7.07,,,,868.82,3.7,,13.72,,-1.27,,,,,,,84.44,177.9,,75.53,75.55,3.2,3.08,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,251,729886
27133,2000-09-08,KULU,101.28,71.8,13.31,,,,-4.6,-5.07,71.4,80.03,8.43,,8.43,,,,826.06,3.69,,13.68,,-1.26,,,,,,,84.8,177.9,,74.75,84.21,2.35,2.53,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,252,729887
27158,2000-09-09,KULU,99.47,69.63,9.93,,,,-5.27,-5.58,71.99,81.31,6.89,,6.89,,,,796.58,3.7,,13.6,,-1.27,,,,,,,85.16,177.9,,75.77,85.99,2.35,2.57,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,253,729888
27173,2000-09-10,KULU,52.95,35.94,6.84,,,,-3.36,-3.56,85.34,88.05,4.51,,4.51,,,,832.69,3.7,,13.79,,-1.27,,,,,,,85.52,177.9,,88.1,91.02,3.08,3.13,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,254,729889
27195,2000-09-11,KULU,77.02,61.97,-0.13,,,,-5.56,-5.91,75.78,86.45,10.59,,10.59,,,,809.82,3.7,,13.68,,-1.27,,,,,,,85.89,177.9,,80.1,91.75,2.36,2.61,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,255,729890
27222,2000-09-12,KULU,94.16,71.03,6.59,,,,-5.18,-5.5,66.02,77.13,12.89,,12.93,,,23.7,805.84,3.7,,13.62,,-1.27,,,,,,,86.25,177.9,,69.48,81.5,2.13,2.42,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,256,729891
27243,2000-09-13,KULU,48.21,32.45,8.97,,,,-5.49,-5.8,79.52,90.65,6.68,,6.68,,,,769.85,3.7,,13.8,,-1.27,,,,,,,86.62,177.9,,83.76,96.0,2.67,2.94,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,257,729892
27258,2000-09-14,KULU,107.22,93.93,10.04,,,,-3.24,-3.51,87.24,85.87,4.75,,4.75,,,94.1,848.95,3.61,,13.5,,-1.18,,,,,,,86.37,172.35,,90.38,89.16,3.04,2.93,,,,,,,,,,,,,,,,,,,,,,,,Autumn,2000,September,258,729893
