,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,season,year,month,DayOfYear,DayOfCentury
8761,1997-07-28,CP2,348.99,271.97,-0.43,-6.13,,,-5.78,-5.79,85.09,83.78,5.92,,5.62,,108.27,108.44,794.74,2.46,3.31,13.8,-6.13,0.11,0.13,-1.52,-51.46,,84.39,,71.19,185.65,,90.5,89.14,2.64,2.6,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,July,209,728749
8775,1997-07-29,CP2,318.84,249.17,0.47,-3.76,,,-3.45,-3.48,87.95,86.19,4.44,,4.62,,130.35,131.17,792.58,2.46,3.31,13.74,-3.76,0.11,0.13,23.16,,,87.01,,71.43,185.65,,91.29,89.47,3.22,3.15,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,July,210,728750
8788,1997-07-30,CP2,230.27,188.22,-0.69,-2.72,,,-2.52,-2.56,91.59,90.46,9.44,,8.81,,137.94,138.14,786.33,2.45,3.3,13.85,-2.72,0.12,0.14,-17.21,-55.99,,90.98,,71.67,185.65,,94.03,92.87,3.65,3.61,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,July,211,728751
8804,1997-07-31,CP2,241.4,201.33,0.14,-1.7,,,-1.49,-1.5,93.44,92.12,8.85,,8.52,,149.58,149.67,784.01,2.44,3.28,13.83,-1.7,0.13,0.16,-6.18,,,92.74,,71.92,185.65,,94.99,93.65,4.01,3.95,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,July,212,728752
8826,1997-08-01,CP2,267.91,230.94,-0.59,-3.76,,,-3.12,-3.2,89.45,87.85,,,1.77,,,158.37,784.92,2.44,3.28,13.68,-3.76,0.13,0.16,,,,88.62,,72.17,185.65,,92.91,91.25,3.29,3.23,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,213,728753
8834,1997-08-02,CP2,306.83,251.01,-1.57,-3.8,,,-3.49,-3.52,86.13,84.56,6.89,,6.49,,123.88,124.24,783.7,2.43,3.29,13.79,-3.8,0.14,0.15,-15.47,-73.3,,85.33,,72.43,185.65,,89.41,87.78,3.17,3.11,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,214,728754
8844,1997-08-03,CP2,224.82,188.32,-1.27,-8.56,,,-8.25,-8.29,91.11,90.34,6.52,,6.55,,189.47,189.65,783.98,2.42,3.26,13.97,-8.55,0.15,0.18,-19.8,-3.92,,90.74,,72.69,185.65,,99.03,98.19,2.33,2.31,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,215,728755
8857,1997-08-04,CP2,237.43,201.2,-0.04,-8.28,,,-8.03,-8.0,94.64,93.7,5.81,,5.56,,253.24,253.62,789.57,2.34,3.11,13.91,-8.27,0.23,0.33,13.83,-19.27,,94.22,,72.96,185.65,,102.58,101.56,2.45,2.42,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,216,728756
8880,1997-08-05,CP2,261.86,220.55,0.12,-8.92,,,-8.68,-8.64,94.35,93.42,7.87,,7.73,,306.36,305.61,789.4,2.33,3.14,13.89,-8.92,0.24,0.3,17.85,-15.53,,93.97,11.02,73.23,185.65,,102.9,101.9,2.32,2.3,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,217,728757
8897,1997-08-06,CP2,237.11,201.22,-0.16,-9.8,,,-9.34,-9.31,88.85,88.18,,,3.15,,,234.67,792.38,2.21,3.19,13.81,-9.8,0.36,0.25,,,,88.71,,73.51,185.65,,97.76,97.02,2.04,2.03,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,218,728758
8901,1997-08-07,CP2,288.09,245.09,-0.73,-12.25,,,-11.77,-11.63,88.17,87.33,2.29,,3.23,,126.29,127.81,794.46,2.21,3.18,13.8,-12.25,0.36,0.26,-14.14,26.19,,87.99,,73.78,185.65,,99.28,98.32,1.68,1.66,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,219,728759
8915,1997-08-08,CP2,310.58,259.74,-2.44,-11.87,,,-11.56,-11.6,80.55,80.69,8.4,,7.79,,115.13,115.39,795.19,2.23,3.19,13.81,-11.87,0.34,0.25,-10.0,-1.52,,80.58,,74.07,185.65,,90.58,90.77,1.61,1.61,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,220,728760
8927,1997-08-09,CP2,236.48,195.89,-1.08,-9.97,,,-9.73,-9.72,87.75,87.25,8.98,,8.35,,120.99,121.34,797.24,2.27,3.2,13.88,-9.97,0.3,0.24,-2.81,-16.96,,87.59,,74.35,185.65,,96.65,96.14,2.07,2.06,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,221,728761
8951,1997-08-10,CP2,231.68,194.84,0.11,-6.12,,,-5.89,-5.87,91.54,90.52,6.61,,6.42,,155.2,154.73,801.35,2.28,3.17,13.84,-6.12,0.29,0.27,5.09,-25.04,,91.22,9.48,74.65,185.65,,97.13,96.06,2.76,2.73,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,222,728762
8964,1997-08-11,CP2,111.1,85.62,0.53,-0.18,,,-0.03,-0.09,102.0,99.89,9.44,,9.24,,173.87,173.42,802.39,2.3,3.16,13.77,-0.18,0.27,0.28,-7.36,-38.09,,101.25,10.28,74.94,185.65,,102.91,100.79,4.85,4.74,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,223,728763
8969,1997-08-12,CP2,148.84,104.55,1.4,1.88,,,2.0,1.92,103.94,101.78,7.95,,7.52,,156.5,156.29,808.84,2.39,3.23,13.74,1.88,0.18,0.21,-29.24,,,102.92,11.43,75.24,185.65,,103.94,101.78,5.61,5.49,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,224,728764
8995,1997-08-13,CP2,157.27,113.48,2.07,1.29,,,1.44,1.41,98.73,96.02,6.44,,6.03,,138.43,138.61,806.96,2.46,3.28,13.78,1.29,0.11,0.16,-16.51,,,97.2,10.17,75.54,185.65,,98.73,96.02,5.11,4.97,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,225,728765
9004,1997-08-14,CP2,225.9,183.9,-0.24,-1.35,,,-0.93,-0.92,98.94,96.18,2.25,,3.09,,,166.4,803.35,2.48,3.29,13.54,-1.35,0.09,0.14,3.93,,,97.3,,75.85,185.65,,100.29,97.49,4.28,4.16,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,226,728766
9013,1997-08-15,CP2,241.1,189.69,-3.79,-3.56,,,-2.94,-3.01,95.72,93.97,,,2.14,,,159.3,796.69,2.49,3.31,13.72,-3.56,0.08,0.13,,,,94.66,,76.15,185.65,,99.08,97.27,3.53,3.46,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,227,728767
9029,1997-08-16,CP2,256.37,203.66,-4.28,-5.94,,,-5.39,-5.4,86.97,85.75,0.55,,2.3,,,110.87,791.76,2.49,3.32,13.67,-5.94,0.08,0.12,,,,86.24,,76.47,185.65,,92.25,90.96,2.68,2.64,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,228,728768
9049,1997-08-17,CP2,274.02,215.19,-3.1,-7.19,,,-6.68,-6.71,84.53,83.32,1.86,,2.69,,107.33,116.81,791.35,2.49,3.31,13.64,-7.19,0.08,0.13,,,,83.8,,76.78,185.65,,90.85,89.58,2.41,2.37,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,229,728769
9064,1997-08-18,CP2,206.78,163.31,-1.64,-4.85,,,-4.58,-4.64,88.19,86.74,5.69,,5.26,,120.02,120.2,792.43,2.49,3.32,13.69,-4.85,0.08,0.12,-29.02,-62.68,,87.33,9.28,77.1,185.65,,92.61,91.11,3.01,2.95,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,230,728770
9076,1997-08-19,CP2,259.17,201.65,-1.71,-5.45,,,-5.12,-5.16,83.37,82.18,6.47,,5.99,,98.62,98.54,797.1,2.49,3.32,13.68,-5.45,0.08,0.12,-18.85,-63.27,,82.66,,77.42,185.65,,88.05,86.8,2.67,2.63,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,231,728771
9081,1997-08-20,CP2,235.72,183.28,-1.52,-5.8,,,-5.51,-5.53,80.04,79.06,8.22,,7.64,,94.39,94.1,798.12,2.5,3.31,13.69,-5.8,0.07,0.13,-14.21,-51.46,,79.44,,77.75,185.65,,84.65,83.62,2.52,2.49,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,232,728772
9099,1997-08-21,CP2,219.97,170.1,-1.4,-8.59,,,-8.28,-8.29,78.49,78.09,6.08,,5.83,,96.58,96.75,796.15,2.5,3.31,13.73,-8.59,0.07,0.13,-1.46,-15.15,,78.24,,78.07,185.65,,85.33,84.91,1.99,1.98,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,233,728773
9119,1997-08-22,CP2,243.06,199.31,-1.57,-9.84,,,-9.26,-9.33,76.61,76.3,4.53,,3.72,,,123.14,794.04,2.5,3.31,13.58,-9.84,0.07,0.13,,,,76.42,,78.4,185.65,,84.48,84.17,1.76,1.75,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,234,728774
9127,1997-08-23,CP2,207.66,172.66,-1.06,-10.33,,,-9.91,-9.9,89.02,88.23,,,2.21,,,209.3,798.21,2.49,3.32,13.64,-10.33,0.08,0.12,,,,88.55,,78.74,185.65,,98.51,97.64,1.96,1.94,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,235,728775
9145,1997-08-24,CP2,235.19,182.9,-2.67,-11.88,,,-11.59,-11.62,81.23,81.33,7.67,,7.13,,99.5,99.2,800.07,2.49,3.31,13.67,-11.88,0.08,0.13,-15.61,0.06,,81.28,,79.07,185.65,,91.19,91.35,1.62,1.61,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,236,728776
9162,1997-08-25,CP2,173.11,141.05,0.17,-8.54,,,-8.32,-8.29,96.02,95.03,6.0,,5.84,,183.09,182.26,797.17,2.47,3.31,13.74,-8.54,0.1,0.13,0.82,-13.41,,95.46,8.0,79.41,185.65,,104.37,103.29,2.43,2.4,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,237,728777
9174,1997-08-26,CP2,175.77,144.72,-0.24,-11.08,,,-10.81,-10.78,93.36,92.58,3.35,,4.12,,177.64,178.18,793.88,2.45,3.27,13.73,-11.08,0.12,0.17,-2.19,22.56,,92.93,,79.75,185.65,,104.01,103.14,1.93,1.92,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,238,728778
9188,1997-08-27,CP2,160.85,134.77,-0.34,-11.08,,,-10.83,-10.81,95.43,94.66,2.49,,3.52,,146.54,149.27,789.01,2.43,3.24,13.74,-11.08,0.14,0.2,-10.07,25.63,,95.03,,80.09,185.65,,106.34,105.49,2.02,2.0,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,239,728779
9201,1997-08-28,CP2,169.03,141.28,-0.66,-12.4,,,-12.12,-12.15,94.3,93.76,2.83,,3.61,,187.57,188.48,790.45,2.41,3.24,13.83,-12.4,0.16,0.2,-3.29,14.04,,94.04,,80.44,185.65,,106.41,105.81,1.79,1.78,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,240,728780
9217,1997-08-29,CP2,186.03,150.1,-1.03,-13.68,,,-13.46,-13.45,85.26,85.44,7.62,,7.11,,132.13,132.27,794.68,2.41,3.26,13.76,-13.68,0.16,0.18,8.18,7.61,,85.35,,80.78,185.65,,97.49,97.69,1.42,1.42,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,241,728781
9229,1997-08-30,CP2,156.17,134.2,-0.29,-12.08,,,-11.86,-11.82,93.73,93.67,6.2,,5.98,,201.25,201.43,793.31,2.4,3.25,13.85,-12.08,0.17,0.19,9.37,6.49,,93.7,,81.13,185.65,,105.42,105.35,1.79,1.79,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,242,728782
9237,1997-08-31,CP2,209.65,172.62,-1.65,-16.34,,,-16.03,-16.0,84.37,84.73,5.03,,5.39,,137.34,139.24,800.35,2.39,3.26,13.8,-16.34,0.18,0.18,-5.41,10.5,,84.53,,81.48,185.65,,98.82,99.26,1.17,1.18,,,,,,,,,,,,,,,,,,,,,,,,Summer,1997,August,243,728783
9251,1997-09-01,CP2,149.08,121.17,0.34,-11.56,,,-11.35,-11.35,80.65,81.11,8.83,,8.35,,126.05,126.84,803.94,2.41,3.28,13.86,-11.56,0.16,0.16,0.58,11.79,,80.84,,81.83,185.65,,90.3,90.85,1.66,1.66,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,244,728784
9264,1997-09-02,CP2,154.69,130.91,-1.1,-8.17,,,-7.96,-7.98,91.97,91.08,7.24,,6.75,,131.2,131.52,804.96,2.43,3.26,13.87,-8.17,0.14,0.18,-12.97,-38.78,,91.51,,82.19,185.65,,99.63,98.67,2.4,2.37,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,245,728785
9284,1997-09-03,CP2,208.62,166.97,-0.77,-7.88,,,-7.66,-7.66,83.8,83.42,7.69,,7.28,,124.38,124.66,800.46,2.43,3.26,13.67,-7.88,0.14,0.18,-3.24,-15.94,,83.6,,82.55,185.65,,90.46,90.05,2.21,2.2,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,246,728786
9300,1997-09-04,CP2,127.13,104.37,0.32,-6.21,,,-5.99,-5.96,97.62,96.3,5.15,,5.31,,186.95,185.22,794.62,2.41,3.24,13.73,-6.21,0.16,0.2,-8.06,12.69,,96.96,,82.9,185.65,,103.67,102.27,2.96,2.92,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,247,728787
9306,1997-09-05,CP2,164.51,147.67,-5.07,-12.64,,,-11.99,-12.06,91.07,90.31,3.22,,3.51,,139.72,139.93,791.82,2.4,3.24,13.68,-12.64,0.17,0.2,,4.4,,90.71,,83.26,185.65,,103.15,102.3,1.68,1.66,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,248,728788
9325,1997-09-06,CP2,179.93,145.47,-1.42,-16.06,,,-15.68,-15.83,86.12,86.31,5.86,,5.45,,116.69,117.59,782.39,2.41,3.24,13.74,-16.06,0.16,0.2,,-1.78,,86.22,,83.63,185.65,,101.14,101.36,1.23,1.23,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,249,728789
9343,1997-09-07,CP2,125.86,104.81,-0.31,-15.74,,,-15.49,-15.55,98.0,97.77,4.34,,4.45,,215.23,208.35,786.3,2.41,3.24,13.87,-15.74,0.16,0.2,3.11,-1.45,,97.89,,83.99,185.65,,114.35,114.1,1.45,1.44,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,250,728790
9356,1997-09-08,CP2,156.46,129.65,-0.36,-11.85,,,-11.64,-11.62,94.87,94.4,6.52,,6.24,,156.79,156.28,799.4,2.39,3.22,13.81,-11.85,0.18,0.22,7.96,-7.14,,94.65,8.8,84.35,185.65,,106.48,105.96,1.83,1.82,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,251,728791
9361,1997-09-09,CP2,125.39,103.55,-0.3,-11.03,,,-10.78,-10.81,93.76,93.67,3.21,,4.38,,137.7,135.4,801.82,2.36,3.23,13.82,-11.03,0.21,0.21,-3.34,-9.78,,93.73,,84.72,185.65,,104.4,104.3,1.92,1.92,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,252,728792
9379,1997-09-10,CP2,153.58,136.13,-2.53,-18.58,,,-18.13,-18.29,86.84,87.26,,,2.86,,,136.4,807.13,2.36,3.22,13.78,-18.58,0.21,0.22,,,,87.02,,85.09,185.65,,104.29,104.81,0.99,1.0,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,253,728793
9395,1997-09-11,CP2,135.03,110.11,-1.89,-18.29,,,-18.04,-18.07,84.86,85.84,10.71,,9.99,,105.32,105.38,804.8,2.39,3.22,13.79,-18.29,0.18,0.22,-17.42,27.02,,85.31,,85.45,185.65,,101.56,102.75,1.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,254,728794
9414,1997-09-12,CP2,99.78,82.21,0.48,-11.8,,,-11.61,-11.62,83.11,83.78,10.72,,10.01,,113.32,113.49,798.82,2.37,3.16,13.81,-11.8,0.2,0.28,-3.36,34.06,,83.42,,85.82,185.65,,93.27,94.04,1.61,1.62,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,255,728795
9422,1997-09-13,CP2,137.77,110.97,-0.95,-15.3,,,-15.07,-15.07,90.43,90.57,7.33,,6.85,,111.15,111.04,792.36,2.39,3.18,13.84,-15.3,0.18,0.26,-0.35,5.15,,90.5,,86.19,185.65,,104.94,105.12,1.37,1.37,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,256,728796
9437,1997-09-14,CP2,149.93,122.09,-1.83,-15.83,,,-15.58,-15.61,87.18,87.58,7.56,,7.07,,119.42,119.57,787.02,2.38,3.18,13.76,-15.83,0.19,0.26,-7.78,9.42,,87.37,,86.56,185.65,,101.71,102.18,1.23,1.24,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,257,728797
9450,1997-09-15,CP2,120.77,99.73,0.01,-14.76,,,-14.55,-14.52,93.2,93.12,5.5,,5.26,,128.56,128.63,788.18,2.37,3.17,13.83,-14.76,0.2,0.27,9.1,4.5,,93.17,9.16,86.94,185.65,,107.63,107.55,1.45,1.45,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,258,728798
9465,1997-09-16,CP2,108.28,90.3,-0.91,-14.35,,,-14.06,-14.05,94.55,94.39,3.95,,4.64,,150.95,150.89,795.61,2.35,3.13,13.76,-14.35,0.22,0.31,-9.88,9.7,,94.48,,87.31,185.65,,108.71,108.54,1.52,1.51,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,259,728799
9482,1997-09-17,CP2,132.63,108.19,-3.09,-18.53,,,-18.28,-18.32,84.11,85.42,11.4,,10.75,,112.49,110.73,798.73,2.36,3.18,13.82,-18.53,0.21,0.26,-24.15,35.43,,84.69,,87.68,185.65,,100.84,102.41,0.96,0.98,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,260,728800
9488,1997-09-18,CP2,102.48,84.71,-1.07,-10.13,,,-9.91,-9.93,93.17,93.38,7.99,,7.59,,156.25,155.77,798.05,2.31,3.15,13.65,-10.13,0.26,0.29,-10.01,9.55,,93.25,,88.06,185.65,,102.75,102.99,2.09,2.1,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,261,728801
9505,1997-09-19,CP2,70.19,58.39,-0.26,-6.56,,,-6.16,-6.19,99.56,98.76,1.84,,3.07,,193.06,185.74,797.6,2.3,3.14,13.64,-6.56,0.27,0.3,9.34,,,99.27,,88.43,185.65,,106.14,105.27,2.93,2.91,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,262,728802
9527,1997-09-20,CP2,39.67,32.91,-2.14,-6.11,,,-5.67,-5.68,96.88,95.48,,,2.67,,,180.86,794.16,2.26,3.09,13.58,-6.11,0.31,0.35,,,,96.45,,88.81,185.65,,102.84,101.36,2.95,2.91,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,263,728803
9534,1997-09-21,CP2,55.61,46.73,-0.71,-5.66,,,-5.4,-5.39,98.49,96.81,6.32,,6.16,,149.73,149.95,789.25,2.25,3.08,13.74,-5.66,0.32,0.36,7.02,-30.95,,98.0,,89.19,185.65,,104.04,102.27,3.17,3.11,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,264,728804
9547,1997-09-22,CP2,74.48,56.64,-0.57,-5.13,,,-4.95,-4.96,97.81,96.6,11.25,,10.6,,146.7,146.76,783.57,2.24,3.08,13.83,-5.13,0.33,0.36,-3.43,-55.05,,97.47,,89.56,185.65,,102.76,101.5,3.28,3.24,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,265,728805
9557,1997-09-23,CP2,,,-0.19,-5.84,,,-5.67,-5.67,98.3,98.61,9.54,,9.14,,158.09,157.44,781.4,2.18,3.02,13.68,-5.84,0.39,0.42,0.93,-9.97,,98.36,11.97,89.94,185.65,,104.0,104.34,3.13,3.13,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,266,728806
9573,1997-09-24,CP2,115.1,102.36,-0.81,-12.73,,,-12.45,-12.66,96.65,96.61,,,,,,,783.63,2.15,3.01,13.65,-12.73,0.42,0.43,,,,96.64,,90.32,185.65,,109.42,109.38,1.82,1.82,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,267,728807
9594,1997-09-25,CP2,64.81,52.54,-1.02,-13.12,,,-12.94,-12.99,96.94,96.93,11.25,,10.15,,118.71,119.22,777.64,2.16,3.02,13.82,-13.12,0.41,0.42,-5.95,-8.03,,96.94,,90.69,185.65,,110.23,110.24,1.94,1.93,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,268,728808
9609,1997-09-26,CP2,69.38,57.71,-0.61,-12.26,,,-12.09,-12.08,98.42,98.99,7.16,,7.38,,187.5,186.27,777.24,2.08,2.9,13.85,-12.26,0.49,0.54,1.67,-0.17,,98.48,,91.07,185.65,,110.91,111.57,1.96,1.97,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,269,728809
9617,1997-09-27,CP2,89.38,79.11,-2.53,-24.06,,,-23.78,-23.84,90.63,93.55,5.48,,5.36,,99.27,99.43,781.87,2.04,2.89,13.8,-24.06,0.53,0.55,,33.04,,90.76,,91.45,185.65,,114.44,118.19,0.66,0.68,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,270,728810
9636,1997-09-28,CP2,88.45,78.14,-3.12,-27.97,,,-27.66,-27.71,89.26,89.97,6.16,,5.69,,102.87,103.04,776.34,2.07,2.89,13.81,-27.97,0.5,0.55,-29.26,5.43,,89.32,,91.83,185.65,,117.4,118.33,0.45,0.45,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,271,728811
9644,1997-09-29,CP2,101.99,87.3,-3.51,-23.22,,,-22.93,-23.02,84.12,85.37,7.31,,6.73,,101.56,101.54,770.91,2.11,2.94,13.76,-23.22,0.46,0.5,-45.96,13.86,,84.29,,92.2,185.65,,105.56,107.13,0.65,0.66,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,272,728812
9655,1997-09-30,CP2,86.53,73.19,-1.78,-25.9,,,-25.59,-25.63,89.77,90.49,4.16,,4.28,,120.54,122.05,778.92,2.11,2.93,13.75,-25.9,0.46,0.51,-36.21,-1.64,,89.87,,92.58,185.65,,115.55,116.48,0.53,0.54,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,September,273,728813
9673,1997-10-01,CP2,107.35,93.68,-3.16,-24.73,,,-24.3,-24.33,97.63,98.22,7.37,,6.86,,111.47,112.06,780.88,2.06,2.93,13.82,-24.73,0.51,0.51,-8.44,6.17,,97.62,,92.96,185.65,,124.36,125.09,0.68,0.68,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,274,728814
9687,1997-10-02,CP2,67.27,60.89,-1.13,-23.14,,,-22.64,-22.81,97.62,98.27,2.43,,3.44,,142.93,142.07,782.03,2.11,2.89,13.78,-23.14,0.46,0.55,,-6.64,,97.7,,93.33,185.65,,122.38,123.19,0.76,0.77,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,275,728815
9706,1997-10-03,CP2,78.03,71.72,-2.0,-26.18,,,-25.71,-25.85,98.11,98.09,,,2.43,,,169.02,790.41,2.11,2.9,13.68,-26.18,0.46,0.54,,,,98.07,,93.71,185.65,,126.7,126.67,0.59,0.59,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,276,728816
9711,1997-10-04,CP2,64.14,53.83,-2.06,-22.03,,,-21.76,-21.77,98.41,98.6,10.88,,10.06,,110.38,110.9,788.01,2.09,2.9,13.79,-22.04,0.48,0.54,-3.24,6.28,,98.44,,94.09,185.65,,122.12,122.35,0.87,0.87,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,277,728817
9725,1997-10-05,CP2,86.99,71.18,-1.35,-23.9,,,-23.62,-23.63,95.13,98.34,8.04,,7.42,,116.74,117.25,794.52,2.11,2.91,13.74,-23.9,0.46,0.53,-5.9,32.7,,95.57,,94.46,185.65,,120.09,124.16,0.67,0.7,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,278,728818
9749,1997-10-06,CP2,43.12,35.45,-0.67,-18.68,,,-18.49,-18.55,93.2,97.97,8.59,,7.98,,119.42,119.82,795.53,2.11,2.91,13.81,-18.68,0.46,0.53,-34.34,,,93.85,,94.84,185.65,,111.96,117.66,1.08,1.14,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,279,728819
9755,1997-10-07,CP2,82.96,68.97,-3.32,-19.83,,,-19.58,-19.68,89.04,93.44,7.95,,7.32,,103.62,103.82,795.58,2.1,2.91,13.74,-19.83,0.47,0.53,-49.56,,,89.56,,95.21,185.65,,108.01,113.36,0.9,0.94,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,280,728820
9776,1997-10-08,CP2,47.96,39.13,-1.98,-17.07,,,-16.86,-16.93,83.27,85.2,10.1,,9.37,,113.12,113.33,795.22,2.11,2.93,13.75,-17.07,0.46,0.51,-38.55,51.0,,83.52,,95.58,185.65,,98.44,100.73,1.06,1.08,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,281,728821
9780,1997-10-09,CP2,37.68,30.7,-1.07,-14.8,,,-14.62,-14.66,85.07,86.28,8.18,,7.6,,128.61,128.87,793.1,2.11,2.93,13.82,-14.8,0.46,0.51,-25.91,29.75,,85.23,,95.95,185.65,,98.22,99.63,1.3,1.32,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,282,728822
9806,1997-10-10,CP2,42.98,35.15,-0.77,-15.95,,,-15.72,-15.79,96.78,97.22,2.88,,3.9,,126.58,126.62,791.43,2.11,2.92,13.71,-15.95,0.46,0.52,,1.35,,96.83,,96.32,185.65,,113.06,113.59,1.36,1.37,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,283,728823
9809,1997-10-11,CP2,43.22,35.48,-1.41,-19.78,,,-19.58,-19.63,96.06,97.13,8.99,,8.35,,108.88,108.9,788.65,2.08,2.93,13.8,-19.78,0.49,0.51,-15.82,19.08,,96.17,,96.69,185.65,,116.57,117.87,1.05,1.06,,,,,,,,,,,,,,,,,,,,,,,,Autumn,1997,October,284,728824
