,Datetime,file,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_1_max,air_temperature_1_min,air_temperature_cs500_air1,air_temperature_cs500_air2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_u1_max,wind_speed_2,wind_speed_u2_max,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,air_temperature_2,snow_depth_1,snow_depth_2,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_1_cor,relative_humidity_2_cor,specific_humidity_1,specific_humidity_2,shortwave_incoming_radiation_max,shortwave_incoming_radiation_stdev,net_radiation_stdev,air_temperature_2_max,air_temperature_2_min,wind_speed_u1_stdev,wind_speed_u2_stdev,ref_temperature,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,incoming_uv_radiation,incoming_longwave_radiation,surface_temperature_1,surface_temperature_2,net_radiation_maximum,year,month,season,DayOfYear,DayOfCentury
616470,2000-06-28 10:00:00,Aurora,548.6,,37.19,-6.33,,,-9.82,,74.77,,5.86,,6.06,,141.1,209.7,836.1,2.73,,14.04,,-0.01,,,,,,,63.11,102.71,,79.51,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616492,2000-06-28 11:00:00,Aurora,614.2,,51.09,-4.29,,,-8.11,,70.76,,5.56,,5.75,,143.1,207.0,834.9,2.73,,13.45,,-0.01,,,,,,,57.37,117.71,,73.76,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616499,2000-06-28 12:00:00,Aurora,659.4,,71.33,-2.58,,,-6.78,,71.01,,5.05,,5.22,,144.6,205.7,833.5,2.73,,13.37,,-0.01,,,,,,,52.05,132.71,,72.8,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616519,2000-06-28 13:00:00,Aurora,680.0,,75.89,-0.97,,,-5.4,,69.1,,4.78,,4.95,,148.8,200.8,832.4,2.73,,13.34,,-0.01,,,,,,,47.61,147.71,,69.75,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616547,2000-06-28 14:00:00,Aurora,679.4,,83.21,0.09,,,-4.61,,67.86,,5.05,,5.22,,148.1,201.4,831.7,2.73,,13.34,,-0.01,,,,,,,44.51,162.71,,67.86,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616571,2000-06-28 15:00:00,Aurora,656.4,,78.74,0.47,,,-3.98,,67.24,,4.51,,4.68,,150.9,198.7,830.7,2.73,,13.53,,-0.01,,,,,,,43.21,177.71,,67.24,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616591,2000-06-28 16:00:00,Aurora,615.2,,66.0,0.53,,,-3.61,,67.59,,3.99,,4.16,,146.5,205.3,830.3,2.73,,13.68,,-0.01,,,,,,,43.91,192.71,,67.59,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616608,2000-06-28 17:00:00,Aurora,548.2,,46.69,0.75,,,-3.71,,70.77,,4.25,,4.43,,139.0,211.2,830.2,2.73,,14.6,,-0.01,,,,,,,46.5,207.71,,70.77,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616628,2000-06-28 18:00:00,Aurora,467.0,,22.44,0.64,,,-3.83,,72.01,,3.9,,4.07,,156.3,193.8,830.8,2.73,,13.83,,-0.01,,,,,,,50.59,222.71,,72.01,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616655,2000-06-28 19:00:00,Aurora,385.0,,0.55,0.06,,,-4.39,,75.01,,3.43,,3.6,,164.7,185.0,831.4,2.73,,13.68,,-0.01,,,,,,,55.7,237.71,,75.01,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616657,2000-06-28 20:00:00,Aurora,292.8,,-24.98,-0.99,,,-5.34,,80.96,,2.83,,3.0,,170.3,179.2,832.0,2.73,,14.34,,-0.01,,,,,,,61.36,252.71,,81.73,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616688,2000-06-28 21:00:00,Aurora,205.0,,-46.08,-2.32,,,-6.75,,85.64,,2.58,,2.76,,161.2,189.4,832.4,2.73,,13.84,,-0.01,,,,,,,67.17,267.71,,87.58,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616712,2000-06-28 22:00:00,Aurora,129.6,,-66.29,-3.43,,,-8.11,,86.27,,3.41,,3.62,,160.9,189.3,834.0,2.73,,14.78,,-0.01,,,,,,,72.81,282.71,,89.18,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616717,2000-06-28 23:00:00,Aurora,71.6,,-80.61,-5.23,,,-9.68,,87.98,,3.86,,4.07,,160.0,189.7,835.7,2.73,,13.91,,-0.01,,,,,,,77.96,297.71,,92.56,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,180,729815
616754,2000-06-29 00:00:00,Aurora,32.0,,-79.98,-6.57,,,-10.87,,88.2,,4.33,,4.54,,151.3,199.0,837.3,2.73,,13.55,,-0.01,,,,,,,82.37,312.71,,94.01,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616760,2000-06-29 01:00:00,Aurora,14.4,,-76.59,-8.6,,,-12.88,,89.68,,3.61,,3.81,,140.3,208.3,838.7,2.73,,13.42,,-0.01,,,,,,,85.79,327.71,,97.49,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616791,2000-06-29 02:00:00,Aurora,12.8,,-66.36,-10.17,,,-14.33,,89.35,,4.41,,4.61,,145.3,204.7,840.3,2.73,,13.32,,-0.01,,,,,,,88.02,342.71,,98.63,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616805,2000-06-29 03:00:00,Aurora,22.6,,-69.74,-10.31,,,-14.21,,89.45,,5.07,,5.29,,158.3,192.0,841.4,2.73,,13.29,,-0.01,,,,,,,88.93,357.71,,98.88,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616826,2000-06-29 04:00:00,Aurora,51.6,,-66.14,-10.55,,,-14.37,,91.02,,4.87,,5.08,,155.1,195.2,841.8,2.73,,13.4,,-0.01,,,,,,,88.45,12.71,,100.85,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616838,2000-06-29 05:00:00,Aurora,107.0,,-41.76,-10.22,,,-13.61,,88.13,,4.45,,4.65,,150.0,201.2,842.1,2.73,,15.09,,-0.01,,,,,,,86.62,27.71,,97.34,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616861,2000-06-29 06:00:00,Aurora,192.0,,-13.0,-9.47,,,-12.72,,83.82,,4.51,,4.69,,149.8,201.2,842.6,2.73,,14.92,,-0.01,,,,,,,83.54,42.71,,91.9,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616894,2000-06-29 07:00:00,Aurora,259.0,,8.48,-8.17,,,-11.59,,81.81,,4.56,,4.74,,149.6,201.2,842.7,2.73,,15.17,,-0.01,,,,,,,79.42,57.71,,88.57,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616899,2000-06-29 08:00:00,Aurora,293.0,,14.84,-7.16,,,-10.66,,80.19,,4.62,,4.78,,149.4,201.1,842.3,2.73,,14.97,,-0.01,,,,,,,74.47,72.71,,85.96,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616934,2000-06-29 09:00:00,Aurora,446.6,,34.28,-6.07,,,-9.3,,78.38,,4.67,,4.82,,149.2,201.1,842.0,2.73,,14.28,,-0.01,,,,,,,68.95,87.71,,83.13,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616943,2000-06-29 10:00:00,Aurora,563.6,,45.11,-4.07,,,-7.41,,75.47,,4.73,,4.87,,149.0,201.1,841.2,2.73,,13.52,,-0.01,,,,,,,63.16,102.71,,78.5,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616970,2000-06-29 11:00:00,Aurora,594.0,,52.72,-2.49,,,-6.42,,76.27,,4.82,,4.98,,159.2,190.5,839.9,2.73,,13.4,,-0.01,,,,,,,57.42,117.71,,78.13,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
616989,2000-06-29 12:00:00,Aurora,588.6,,52.51,-0.95,,,-4.97,,77.17,,4.26,,4.41,,170.5,179.9,839.8,2.73,,13.35,,-0.01,,,,,,,52.11,132.71,,77.88,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617001,2000-06-29 13:00:00,Aurora,747.4,,89.58,0.21,,,-3.63,,74.86,,4.04,,4.14,,183.4,166.7,839.3,2.73,,13.38,,-0.01,,,,,,,47.66,147.71,,74.86,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617019,2000-06-29 14:00:00,Aurora,576.0,,58.3,0.89,,,-3.62,,76.09,,3.97,,4.08,,180.1,170.0,838.3,2.73,,13.26,,-0.01,,,,,,,44.57,162.71,,76.09,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617050,2000-06-29 15:00:00,Aurora,603.8,,71.13,0.52,,,-3.14,,75.5,,3.91,,4.03,,173.5,176.6,838.7,2.73,,13.32,,-0.01,,,,,,,43.27,177.71,,75.5,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617074,2000-06-29 16:00:00,Aurora,600.0,,72.56,1.02,,,-3.03,,74.99,,3.84,,3.97,,164.2,185.3,838.2,2.73,,13.31,,-0.01,,,,,,,43.98,192.71,,74.99,,3.67,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617085,2000-06-29 17:00:00,Aurora,472.0,,59.38,1.29,,,-3.26,,77.65,,3.78,,3.92,,161.9,188.7,838.3,2.73,,14.5,,-0.01,,,,,,,46.56,207.71,,77.65,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617099,2000-06-29 18:00:00,Aurora,351.6,,43.45,1.5,,,-3.3,,80.79,,3.72,,3.86,,161.8,187.8,839.3,2.74,,14.61,,-0.02,,,,,,,50.65,222.71,,80.79,,4.09,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617125,2000-06-29 19:00:00,Aurora,295.8,,35.42,1.47,,,-3.2,,78.64,,2.98,,3.1,,165.2,184.3,840.0,2.74,,13.98,,-0.02,,,,,,,55.75,237.71,,78.64,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617149,2000-06-29 20:00:00,Aurora,300.0,,31.01,1.3,,,-3.14,,79.31,,2.74,,2.86,,162.9,186.7,840.0,2.74,,13.64,,-0.02,,,,,,,61.41,252.71,,79.31,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617160,2000-06-29 21:00:00,Aurora,211.8,,-28.63,0.73,,,-3.71,,82.18,,2.29,,2.44,,162.2,189.0,839.4,2.74,,13.66,,-0.02,,,,,,,67.23,267.71,,82.18,,3.93,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617184,2000-06-29 22:00:00,Aurora,120.0,,-56.07,-0.29,,,-5.09,,86.74,,1.99,,2.21,,139.2,210.1,840.1,2.74,,13.91,,-0.02,,,,,,,72.86,282.71,,86.98,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617202,2000-06-29 23:00:00,Aurora,41.4,,-66.9,-1.3,,,-6.42,,88.53,,2.29,,2.52,,144.7,205.2,841.5,2.74,,13.63,,-0.02,,,,,,,78.02,297.71,,89.65,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,181,729816
617234,2000-06-30 00:00:00,Aurora,13.6,,-63.95,-2.92,,,-8.12,,90.29,,2.33,,2.55,,136.6,213.8,843.3,2.74,,13.42,,-0.02,,,,,,,82.43,312.71,,92.88,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617248,2000-06-30 01:00:00,Aurora,11.6,,-58.57,-4.07,,,-8.75,,89.09,,3.05,,3.25,,147.2,202.7,844.4,2.74,,13.33,,-0.02,,,,,,,85.85,327.71,,92.67,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617260,2000-06-30 02:00:00,Aurora,10.8,,-58.21,-5.26,,,-9.88,,87.86,,3.11,,3.32,,138.6,210.5,844.6,2.74,,13.28,,-0.02,,,,,,,88.09,342.71,,92.46,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617279,2000-06-30 03:00:00,Aurora,13.8,,-55.54,-6.76,,,-11.27,,87.78,,3.8,,4.0,,132.4,217.9,845.2,2.74,,13.25,,-0.02,,,,,,,89.0,357.71,,93.73,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617300,2000-06-30 04:00:00,Aurora,38.4,,-30.94,-7.55,,,-11.79,,87.31,,4.5,,4.69,,131.3,220.5,845.8,2.74,,13.27,,-0.02,,,,,,,88.52,12.71,,93.95,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617326,2000-06-30 05:00:00,Aurora,101.0,,3.3,-6.85,,,-10.55,,84.54,,4.47,,4.64,,134.0,215.8,845.8,2.74,,14.07,,-0.02,,,,,,,86.68,27.71,,90.35,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617354,2000-06-30 06:00:00,Aurora,124.6,,4.76,-5.92,,,-10.0,,84.22,,4.42,,4.59,,136.0,213.7,845.1,2.74,,14.07,,-0.02,,,,,,,83.61,42.71,,89.2,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617374,2000-06-30 07:00:00,Aurora,213.8,,12.83,-5.56,,,-9.39,,81.98,,4.71,,4.89,,138.1,211.7,844.7,2.74,,14.19,,-0.02,,,,,,,79.48,57.71,,86.52,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617384,2000-06-30 08:00:00,Aurora,344.4,,25.28,-5.29,,,-8.79,,78.32,,5.01,,5.2,,140.1,209.6,844.0,2.74,,14.2,,-0.02,,,,,,,74.53,72.71,,82.44,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617404,2000-06-30 09:00:00,Aurora,404.8,,32.71,-4.21,,,-7.75,,77.5,,4.21,,4.36,,142.2,207.6,843.5,2.74,,14.01,,-0.02,,,,,,,69.01,87.71,,80.73,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617424,2000-06-30 10:00:00,Aurora,409.2,,41.22,-2.66,,,-6.52,,78.16,,,,,,144.2,205.5,842.6,2.74,,13.58,,-0.02,,,,,,,63.22,102.71,,80.2,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617445,2000-06-30 11:00:00,Aurora,567.4,,64.69,-1.02,,,-4.94,,74.2,,3.98,,4.13,,147.5,202.1,841.7,2.74,,13.42,,-0.02,,,,,,,57.48,117.71,,74.93,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617471,2000-06-30 12:00:00,Aurora,619.0,,85.69,0.75,,,-3.64,,72.48,,3.86,,4.02,,150.5,199.4,840.3,2.74,,13.3,,-0.02,,,,,,,52.17,132.71,,72.48,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617488,2000-06-30 13:00:00,Aurora,638.2,,91.58,1.84,,,-2.74,,77.12,,3.74,,3.91,,152.1,198.4,839.3,2.74,,13.26,,-0.02,,,,,,,47.73,147.71,,77.12,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617503,2000-06-30 14:00:00,Aurora,632.6,,101.57,2.47,,,-2.02,,76.68,,3.62,,3.8,,150.6,199.7,838.4,2.74,,13.23,,-0.02,,,,,,,44.64,162.71,,76.68,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617516,2000-06-30 15:00:00,Aurora,608.8,,101.38,2.42,,,-1.49,,84.5,,3.51,,3.68,,136.2,213.7,837.4,2.74,,13.23,,-0.02,,,,,,,43.34,177.71,,84.5,,4.58,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617548,2000-06-30 16:00:00,Aurora,567.6,,90.92,2.27,,,-2.09,,78.57,,3.39,,3.57,,126.0,224.7,836.9,2.74,,13.22,,-0.02,,,,,,,44.04,192.71,,78.57,,4.21,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617560,2000-06-30 17:00:00,Aurora,512.2,,70.56,2.06,,,-2.33,,79.37,,3.27,,3.46,,124.3,226.3,837.3,2.74,,13.38,,-0.02,,,,,,,46.63,207.71,,79.37,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617588,2000-06-30 18:00:00,Aurora,441.6,,45.55,1.91,,,-2.71,,80.28,,3.16,,3.35,,128.2,222.1,837.5,2.74,,13.78,,-0.02,,,,,,,50.72,222.71,,80.28,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617601,2000-06-30 19:00:00,Aurora,363.6,,17.79,1.26,,,-3.23,,78.36,,3.04,,3.23,,124.2,225.1,837.9,2.74,,14.25,,-0.02,,,,,,,55.82,237.71,,78.36,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617621,2000-06-30 20:00:00,Aurora,279.4,,-7.29,0.71,,,-3.85,,80.43,,2.92,,3.12,,134.4,216.3,838.0,2.74,,13.77,,-0.02,,,,,,,61.48,252.71,,80.43,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617647,2000-06-30 21:00:00,Aurora,196.8,,-32.53,0.17,,,-4.46,,79.98,,2.8,,3.01,,138.0,211.4,838.4,2.74,,14.93,,-0.02,,,,,,,67.29,267.71,,79.98,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617666,2000-06-30 22:00:00,Aurora,122.8,,-54.27,-0.68,,,-5.39,,81.64,,2.69,,2.9,,134.7,215.7,838.7,2.74,,14.21,,-0.02,,,,,,,72.93,282.71,,82.17,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617693,2000-06-30 23:00:00,Aurora,64.8,,-70.61,-1.76,,,-6.36,,82.72,,2.97,,3.19,,132.7,217.5,839.6,2.74,,13.71,,-0.02,,,,,,,78.09,297.71,,84.14,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,2000,June,Summer,182,729817
617709,2000-07-01 00:00:00,Aurora,28.0,,-70.89,-3.11,,,-7.76,,82.58,,4.14,,4.38,,130.3,220.2,840.5,2.74,,13.54,,-0.02,,,,,,,82.5,312.71,,85.1,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617732,2000-07-01 01:00:00,Aurora,13.0,,-70.45,-4.38,,,-9.06,,81.44,,5.13,,5.38,,130.2,220.5,841.3,2.74,,13.42,,-0.02,,,,,,,85.92,327.71,,84.97,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617752,2000-07-01 02:00:00,Aurora,12.0,,-63.21,-5.47,,,-9.99,,80.23,,5.51,,5.77,,129.8,221.0,842.0,2.74,,13.32,,-0.02,,,,,,,88.16,342.71,,84.6,,2.41,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617757,2000-07-01 03:00:00,Aurora,18.8,,-63.99,-6.49,,,-10.86,,79.82,,5.83,,6.11,,132.5,216.8,842.4,2.74,,13.3,,-0.02,,,,,,,89.07,357.71,,85.01,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617785,2000-07-01 04:00:00,Aurora,45.0,,-60.65,-7.15,,,-11.31,,79.41,,5.89,,6.17,,132.4,217.4,842.5,2.74,,13.34,,-0.02,,,,,,,88.59,12.71,,85.12,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617808,2000-07-01 05:00:00,Aurora,95.4,,-35.95,-7.62,,,-11.45,,79.88,,6.13,,6.41,,131.6,218.5,842.5,2.74,,14.03,,-0.02,,,,,,,86.75,27.71,,86.01,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617830,2000-07-01 06:00:00,Aurora,167.0,,-9.49,-7.52,,,-11.19,,78.29,,6.17,,6.43,,133.9,216.7,842.3,2.74,,14.03,,-0.02,,,,,,,83.68,42.71,,84.22,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617848,2000-07-01 07:00:00,Aurora,252.6,,8.27,-6.76,,,-10.39,,75.61,,6.09,,6.36,,133.5,216.5,842.0,2.74,,14.4,,-0.02,,,,,,,79.55,57.71,,80.74,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617857,2000-07-01 08:00:00,Aurora,343.0,,25.6,-5.3,,,-8.74,,72.71,,5.45,,5.67,,141.1,210.6,841.2,2.74,,14.01,,-0.02,,,,,,,74.6,72.71,,76.54,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617890,2000-07-01 09:00:00,Aurora,431.4,,45.97,-3.59,,,-7.24,,70.38,,5.93,,6.16,,150.4,200.3,840.2,2.74,,13.66,,-0.02,,,,,,,69.08,87.71,,72.87,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617902,2000-07-01 10:00:00,Aurora,511.4,,63.98,-2.15,,,-6.09,,71.63,,5.71,,5.93,,155.5,196.2,839.1,2.74,,13.72,,-0.02,,,,,,,63.29,102.71,,73.13,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617920,2000-07-01 11:00:00,Aurora,572.8,,77.98,-0.5,,,-4.79,,73.03,,5.46,,5.67,,158.2,190.6,837.9,2.74,,13.37,,-0.02,,,,,,,57.55,117.71,,73.38,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617946,2000-07-01 12:00:00,Aurora,616.0,,101.28,1.02,,,-3.48,,71.94,,4.76,,4.94,,169.8,180.3,837.0,2.74,,13.31,,-0.02,,,,,,,52.24,132.71,,71.94,,3.53,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617970,2000-07-01 13:00:00,Aurora,638.2,,106.51,2.19,,,-2.47,,75.68,,3.7,,3.86,,173.6,176.3,836.2,2.74,,13.28,,-0.02,,,,,,,47.8,147.71,,75.68,,4.04,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
617988,2000-07-01 14:00:00,Aurora,626.8,,104.51,2.63,,,-2.19,,77.01,,3.39,,3.56,,170.6,179.3,835.6,2.74,,13.25,,-0.02,,,,,,,44.72,162.71,,77.01,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618001,2000-07-01 15:00:00,Aurora,580.0,,93.58,2.66,,,-1.97,,86.29,,2.89,,3.07,,162.2,186.9,834.9,2.75,,13.23,,-0.03,,,,,,,43.42,177.71,,86.29,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618017,2000-07-01 16:00:00,Aurora,567.6,,93.39,2.28,,,-1.89,,88.17,,2.96,,3.14,,160.1,189.7,835.3,2.75,,13.36,,-0.03,,,,,,,44.12,192.71,,88.17,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618043,2000-07-01 17:00:00,Aurora,507.0,,71.9,2.32,,,-2.2,,82.43,,3.28,,3.47,,164.5,185.8,835.0,2.75,,14.17,,-0.03,,,,,,,46.7,207.71,,82.43,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618068,2000-07-01 18:00:00,Aurora,402.2,,35.77,2.21,,,-2.49,,85.24,,2.94,,3.13,,166.8,184.0,835.5,2.75,,13.57,,-0.03,,,,,,,50.79,222.71,,85.24,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618085,2000-07-01 19:00:00,Aurora,369.8,,20.6,1.61,,,-2.8,,86.52,,2.55,,2.74,,159.8,190.2,836.2,2.75,,14.07,,-0.03,,,,,,,55.89,237.71,,86.52,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618113,2000-07-01 20:00:00,Aurora,286.8,,-3.97,1.01,,,-3.53,,82.64,,2.66,,2.86,,149.9,199.3,836.2,2.74,,14.36,,-0.02,,,,,,,61.55,252.71,,82.64,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618134,2000-07-01 21:00:00,Aurora,183.4,,-33.99,0.35,,,-4.43,,84.54,,2.65,,2.88,,150.3,200.0,836.3,2.75,,14.7,,-0.03,,,,,,,67.36,267.71,,84.54,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618140,2000-07-01 22:00:00,Aurora,106.2,,-56.13,-0.64,,,-5.56,,85.6,,2.5,,2.77,,144.6,204.5,837.8,2.75,,13.89,,-0.03,,,,,,,73.0,282.71,,86.13,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618156,2000-07-01 23:00:00,Aurora,52.8,,-70.64,-1.32,,,-6.01,,86.0,,2.55,,2.77,,148.7,200.9,838.5,2.75,,13.71,,-0.03,,,,,,,78.16,297.71,,87.1,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,183,729818
618192,2000-07-02 00:00:00,Aurora,25.4,,-73.61,-2.09,,,-6.7,,87.63,,3.05,,3.28,,148.1,202.0,839.5,2.75,,13.53,,-0.03,,,,,,,82.57,312.71,,89.42,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,184,729819
618215,2000-07-02 01:00:00,Aurora,12.4,,-71.6,-2.92,,,-7.74,,88.18,,3.48,,3.71,,142.8,208.2,840.1,2.74,,13.42,,-0.02,,,,,,,86.0,327.71,,90.71,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,184,729819
618225,2000-07-02 02:00:00,Aurora,12.0,,-67.19,-3.88,,,-8.39,,89.15,,3.69,,3.91,,142.5,208.3,840.7,2.74,,13.33,,-0.02,,,,,,,88.24,342.71,,92.56,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,184,729819
618246,2000-07-02 03:00:00,Aurora,18.0,,-72.71,-4.84,,,-9.36,,89.97,,4.07,,4.28,,144.2,206.7,841.1,2.74,,13.3,,-0.02,,,,,,,89.15,357.71,,94.29,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,184,729819
618272,2000-07-02 04:00:00,Aurora,43.8,,-70.97,-5.61,,,-9.99,,90.18,,4.0,,4.22,,142.8,207.2,841.1,2.74,,13.34,,-0.02,,,,,,,88.67,12.71,,95.22,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,2000,July,Summer,184,729819
