time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2021-09-02 11:00:00+00:00,903.000,-0.370,63.590,63.813,2.610,2.022,329.000,410.100,323.589,330.900,300.457,,185.386,276.016,0.000,-8.340,,,,,,,,,,,,,,,,,5.862,2.151,,,,,,,,,,,,,,,,2.064,,,,,,,-1.426,-1.426,1.005,2.005,3.005,4.005,5.005,6.005,7.005,10.005,
2021-09-02 12:00:00+00:00,903.000,-0.254,67.530,67.691,2.796,1.507,330.900,491.800,404.486,423.300,375.571,,177.147,275.717,0.000,-8.352,,,,2.426,,,,,-0.214,-0.185,-0.176,-0.147,,-0.157,,,5.830,2.121,,69.304,-53.590,944.000,115941.000,,0.760,,,14.610,,,150.500,,,2.077,,,,-1.426,,,-1.426,-1.426,1.005,2.005,3.005,4.005,5.005,6.005,7.005,10.005,
2021-09-02 13:00:00+00:00,903.000,-0.060,68.760,68.794,2.887,1.749,341.200,552.100,485.383,490.700,450.686,0.951,179.541,285.531,0.000,-5.999,,,,,,,,,,,,,,,,,5.808,2.114,,,,,,,,,,,,,,,,3.461,,,,,,,-1.425,-1.425,1.006,2.006,3.006,4.006,5.006,6.006,7.006,10.006,
2021-09-02 14:00:00+00:00,903.000,0.374,66.740,66.740,2.892,1.375,351.100,574.000,566.280,525.800,525.800,0.928,169.638,280.038,0.000,-7.246,,,,,,,,,,,,,,,,,5.797,2.130,,,,,,,,,,,,,,,,4.228,,,,,,,-1.423,-1.423,1.008,2.008,3.008,4.008,5.008,6.008,7.008,10.008,
2021-09-02 15:00:00+00:00,903.000,0.963,68.090,68.090,3.079,1.170,351.200,565.100,585.504,534.500,534.500,0.913,170.566,283.216,0.000,-6.488,1.569,6.465,0.440,2.422,,,,,-0.195,-0.167,-0.214,-0.128,,-0.148,,,5.784,2.175,,69.304,-53.590,941.000,145942.000,,0.930,,,14.490,,,147.300,,,6.620,,,2.160,-1.422,,-1.369,-1.422,-1.395,1.036,2.036,3.036,4.036,5.036,6.036,7.036,10.036,
2021-09-02 16:00:00+00:00,903.000,1.530,70.220,70.220,3.308,0.839,314.400,529.300,574.917,520.500,520.500,0.905,181.008,292.958,0.000,-4.256,,,,,,,,,,,,,,,,,5.774,2.203,,,,,,,,,,,,,,,,8.640,,,,,,-1.372,-1.420,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,
2021-09-02 17:00:00+00:00,903.000,1.674,70.130,70.130,3.338,0.826,339.900,465.900,531.610,467.200,467.200,0.879,178.882,289.492,0.000,-5.055,,,,,,,,,,,,,,,,,5.767,2.215,,,,,,,,,,,,,,,,8.930,,,,,,-1.375,-1.417,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,
2021-09-02 18:00:00+00:00,903.000,1.731,68.570,68.570,3.277,0.876,351.100,382.000,457.563,401.500,401.500,,182.736,289.866,0.000,-4.994,0.000,0.000,0.448,2.415,,,,,-0.201,-0.172,-0.229,-0.134,,-0.153,,,5.779,2.215,,69.304,-53.590,942.000,175941.000,,0.910,,,14.130,,,143.100,,,9.450,,,2.152,-1.415,,-1.378,-1.415,-1.396,1.035,2.035,3.035,4.035,5.035,6.035,7.035,10.035,
2021-09-02 19:00:00+00:00,903.000,1.305,70.630,70.630,3.274,0.922,306.600,287.900,356.347,312.200,312.200,,199.307,300.267,0.000,-2.689,,,,,,,,,,,,,,,,,5.792,2.225,,,,,,,,,,,,,,,,9.190,,,,,,-1.377,-1.414,-1.395,1.036,2.036,3.036,4.036,5.036,6.036,7.036,10.036,
2021-09-02 20:00:00+00:00,904.000,1.566,69.400,69.400,3.274,0.010,2.967,178.900,228.409,199.800,199.800,,183.149,274.259,0.000,-8.754,,,,,,,,,,,,,,,,,5.807,2.246,,,,,,,,,,,,,,,,6.314,,,,,,-1.376,-1.412,-1.394,1.037,2.037,3.037,4.037,5.037,6.037,7.037,10.037,
