time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,t_i_10m
2022-08-13 01:00:00+00:00,1019.000,19.180,78.900,78.900,10.785,0.745,79.900,-2.913,0.000,3.877,0.000,,330.099,403.627,0.000,0.000,0.000,0.000,2.644,0.965,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,30.800,0.110,,0.820,,,11.810,,,55.910,,,17.870,,,-0.044,0.035,4.223,0.002,-0.006,-1.801,-17.221,-16.221,-15.221,-14.221,-13.221,-12.221,-11.221,-8.221,
2022-08-13 02:00:00+00:00,1019.000,18.920,78.380,78.380,10.540,0.746,74.710,-2.768,0.000,3.767,0.000,,330.467,402.025,0.010,0.000,0.000,0.000,2.645,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,18.000,100.110,,0.980,,,11.810,,,57.690,,,17.670,,,-0.045,0.034,4.058,0.001,-0.007,-1.801,-17.220,-16.220,-15.220,-14.220,-13.220,-12.220,-11.220,-8.220,
2022-08-13 03:00:00+00:00,1019.000,18.500,81.500,81.500,10.673,0.592,55.830,-2.687,0.000,3.661,0.000,,331.480,400.724,0.056,0.000,0.000,0.000,2.644,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,26.500,200.110,,0.990,,,11.790,,,58.040,,,17.380,,,-0.044,0.034,3.893,0.002,-0.007,-1.800,-17.219,-16.219,-15.219,-14.219,-13.219,-12.219,-11.219,-8.219,
2022-08-13 04:00:00+00:00,1019.000,18.080,85.100,85.100,10.852,0.339,23.910,4.580,0.000,5.207,0.000,,332.186,399.613,0.098,0.000,0.000,0.000,2.644,0.967,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,20.000,300.110,,0.820,,,11.820,,,57.570,,,16.940,,,-0.044,0.033,3.728,0.001,-0.008,-1.800,-17.219,-16.219,-15.219,-14.219,-13.219,-12.219,-11.219,-8.219,
2022-08-13 05:00:00+00:00,1019.000,18.280,87.800,87.800,11.339,0.445,37.190,55.037,120.747,12.101,22.440,,325.871,397.579,0.007,0.000,0.000,0.000,2.649,0.967,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,25.800,400.110,,0.830,,,11.820,,,57.720,,,16.270,,,-0.049,0.033,3.562,-0.004,-0.008,-1.799,-17.218,-16.218,-15.218,-14.218,-13.218,-12.218,-11.218,-8.218,
2022-08-13 06:00:00+00:00,1018.000,19.500,82.900,82.900,11.573,0.746,66.410,199.867,241.494,37.898,44.880,,319.550,404.538,0.000,0.000,0.000,0.000,2.651,0.966,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,25.800,500.110,,0.750,,,11.810,,,58.080,,,16.690,,,-0.051,0.034,3.397,-0.005,-0.007,-1.798,-17.218,-16.218,-15.218,-14.218,-13.218,-12.218,-11.218,-8.218,
2022-08-13 07:00:00+00:00,1018.000,20.580,76.520,76.520,11.428,0.947,40.120,341.761,362.241,65.503,67.320,,318.602,425.489,0.000,0.000,0.000,0.000,2.650,0.964,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,27.700,600.110,,0.870,,,11.810,,,58.310,,,18.700,,,-0.050,0.036,3.232,-0.004,-0.005,-1.798,-17.217,-16.217,-15.217,-14.217,-13.217,-12.217,-11.217,-8.217,
2022-08-13 08:00:00+00:00,1019.000,21.820,70.670,70.670,11.386,0.858,30.400,482.588,482.989,88.869,89.760,0.184,324.288,454.134,0.000,0.000,0.000,0.000,2.657,0.964,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,26.300,700.110,,1.030,,,11.780,,,56.810,,,21.480,,,-0.057,0.036,3.067,-0.011,-0.005,-1.797,-17.216,-16.216,-15.216,-14.216,-13.216,-12.216,-11.216,-8.216,
2022-08-13 09:00:00+00:00,1019.000,23.670,55.220,55.220,9.964,0.870,48.000,603.736,603.736,112.200,112.200,0.186,326.378,479.037,0.000,0.000,0.000,0.000,2.653,0.958,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,29.000,800.110,,0.770,,,11.790,,,58.400,,,24.110,,,-0.053,0.042,2.901,-0.007,0.001,-1.796,-17.216,-16.216,-15.216,-14.216,-13.216,-12.216,-11.216,-8.216,
2022-08-13 10:00:00+00:00,1019.000,25.300,42.420,42.420,,0.913,37.470,696.464,696.464,136.064,136.064,0.195,334.368,,0.000,,,,2.658,0.956,,,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,26.800,900.110,,0.870,,,11.800,,,57.350,,,27.180,,,-0.058,0.044,2.736,-0.012,0.003,-1.796,-17.215,-16.215,-15.215,-14.215,-13.215,-12.215,-11.215,-8.215,
2022-08-13 11:00:00+00:00,1019.000,26.870,33.070,33.070,,0.959,55.660,745.163,745.163,145.503,145.503,0.195,343.944,,0.000,,,,2.653,0.954,9.506,9.329,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,26.100,1000.110,,1.140,,,11.790,,,57.200,,,29.660,,,-0.053,0.046,2.571,-0.007,0.005,-1.795,-17.214,-16.214,-15.214,-14.214,-13.214,-12.214,-11.214,-8.214,
2022-08-13 12:00:00+00:00,1018.000,28.150,28.900,28.900,,0.913,57.350,754.503,754.503,137.311,137.311,0.182,351.793,,0.000,,,,2.650,0.953,13.177,13.008,45.600,0.000,,,,,,,,,0.000,0.000,0.000,55.689,-12.582,24.000,1100.110,,0.970,,,11.760,,,56.260,,,31.740,,,-0.050,0.047,6.250,-0.004,0.006,-1.795,-17.214,-16.214,-15.214,-14.214,-13.214,-12.214,-11.214,-8.214,
