time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_pt_cor_adj,z_surf_1_adj,z_surf_2_adj,z_surf_combined
2022-10-14 09:00:00+00:00,1024.000,-2.950,29.630,30.488,,2.978,113.900,2.272,,-2.158,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.200,,,,,,,,,,,,,,,,,,,,,0.064,,0.064
2022-10-14 10:00:00+00:00,1024.000,-2.183,28.580,29.189,0.905,7.931,119.000,3.310,16.854,8.757,12.538,,257.866,292.017,0.499,-5.018,-106.073,70.219,2.477,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,12.800,959.520,0.980,,,,12.670,,,,,,-3.670,,,0.123,,,0.063,,0.063
2022-10-14 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,8.900,1059.530,1.210,,,,12.690,,,,,,-2.337,,,,,,0.065,,0.065
2022-10-14 12:00:00+00:00,1024.000,-1.467,29.620,30.042,,5.583,139.900,9.699,,37.614,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.100,,,,,,,,,,,,,,,,,,,,,0.067,,0.067
2022-10-14 13:00:00+00:00,1025.000,-1.550,33.420,33.923,1.108,2.826,192.200,10.369,54.705,40.696,40.696,,274.069,304.175,0.639,-2.307,-50.513,7.153,2.471,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,,1259.520,1.920,,,,12.690,,,,,,-1.595,,,0.129,,,0.069,,0.069
2022-10-14 14:00:00+00:00,1024.000,-1.217,34.750,35.160,1.182,3.412,197.300,7.131,39.614,29.470,29.470,,281.694,303.915,0.703,-2.419,-56.434,13.219,2.469,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,9.400,1359.520,1.120,,,,12.680,,,,,,-1.670,,,0.131,,,0.072,,0.072
2022-10-14 15:00:00+00:00,1025.000,-0.617,32.800,32.994,1.165,3.254,111.600,9.313,51.319,38.177,38.177,,282.360,305.714,0.680,-2.013,-55.696,14.191,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,5.600,1459.520,1.510,,,,12.680,,,,,,-1.238,,,0.132,,,0.072,,0.072
2022-10-14 16:00:00+00:00,1025.000,-0.967,40.470,40.848,1.400,1.069,242.700,8.711,47.745,35.518,35.518,,287.430,309.264,0.751,-1.241,-16.531,0.895,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,19.500,1559.530,1.240,,,,12.690,,,,,,-0.687,,,0.134,,,0.075,,0.075
2022-10-14 17:00:00+00:00,1026.000,-0.833,43.470,43.819,1.518,1.343,280.600,7.792,41.541,30.903,30.903,,285.032,307.550,0.719,-1.613,-14.262,2.354,2.467,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.900,71.142,-51.222,22.400,1659.520,1.130,,,,12.680,,,,,,-1.021,,,0.133,,,0.073,,0.073
2022-10-14 18:00:00+00:00,1026.000,-0.850,44.550,44.915,1.553,0.647,87.600,3.923,17.563,13.066,13.066,,284.034,307.289,0.709,-1.666,0.000,0.000,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,8.300,1759.520,1.390,,,,12.690,,,,,,-0.951,,,0.134,,,0.074,,0.074
2022-10-14 19:00:00+00:00,1027.000,-0.917,44.470,44.863,1.542,0.825,106.400,1.371,2.111,1.570,1.570,,283.427,305.817,0.706,-1.996,0.000,0.000,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,18.000,1859.520,1.160,,,,12.680,,,,,,-1.155,,,0.134,,,0.075,,0.075
2022-10-14 20:00:00+00:00,1027.000,-1.133,46.920,47.434,1.601,1.142,89.600,1.078,0.000,-0.497,0.000,,282.450,304.531,0.706,-2.283,-5.792,1.648,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,12.700,1959.520,0.940,,,,12.680,,,,,,-1.428,,,0.134,,,0.075,,0.075
2022-10-14 21:00:00+00:00,1028.000,-1.200,46.880,47.425,1.590,1.037,131.800,1.028,0.000,-0.654,0.000,,284.104,303.347,0.727,-2.566,-3.450,1.215,2.467,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,7.500,2059.530,1.420,,,,12.670,,,,,,-1.661,,,0.133,,,0.074,,0.074
2022-10-14 22:00:00+00:00,1029.000,-1.033,46.920,47.388,1.609,1.089,69.780,1.207,0.000,-0.279,0.000,,283.216,303.086,0.710,-2.620,-3.361,1.408,2.464,,,,193.000,209.446,,,,,,,,,0.000,0.000,214.000,71.141,-51.222,8.900,2159.520,1.220,,,,12.680,,,,,,-1.642,,,0.136,,,0.076,,0.076
2022-10-14 23:00:00+00:00,1029.000,-1.067,47.730,48.222,1.633,0.931,106.400,1.168,0.000,-0.311,0.000,,283.322,302.921,0.712,-2.658,0.000,0.000,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,14.300,2259.520,1.490,,,,12.690,,,,,,-1.648,,,0.132,,,0.072,,0.072
2022-10-15 00:00:00+00:00,1029.000,-0.883,47.020,47.420,1.631,1.608,92.200,1.003,0.000,-0.677,0.000,,279.390,301.703,0.662,-2.911,-8.020,4.596,2.469,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,5.800,2359.520,2.160,,,,12.670,,,,,,-1.660,,,0.131,,,0.071,,0.071
2022-10-15 01:00:00+00:00,1029.000,-1.033,47.900,48.378,1.643,1.195,99.100,1.074,0.000,-0.760,0.000,,276.177,302.952,0.636,-2.602,-4.425,1.873,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.900,71.141,-51.222,14.800,59.520,1.900,,,,12.670,,,,,,-1.350,,,0.132,,,0.072,,0.072
2022-10-15 02:00:00+00:00,1029.000,-1.100,48.680,49.198,1.662,1.814,89.900,1.351,0.000,-0.714,0.000,,269.427,300.706,0.568,-3.072,-10.807,6.375,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,15.900,159.530,1.180,,,,12.670,,,,,,-1.656,,,0.132,,,0.072,,0.072
2022-10-15 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,18.600,259.520,1.950,,,,12.670,,,,,,-1.617,,,,,,0.073,,0.073
2022-10-15 04:00:00+00:00,1030.000,-1.033,47.950,48.429,,1.911,81.600,1.221,,-1.037,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.500,,,,,,,,,,,,,,,,,,,,,0.074,,0.074
2022-10-15 05:00:00+00:00,1030.000,-1.000,47.000,47.454,1.615,1.046,90.700,1.755,0.000,-2.544,0.000,,240.964,298.385,0.265,-3.412,-1.749,1.298,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,17.200,459.520,1.400,,,,12.670,,,,,,-1.568,,,0.135,,,0.075,,0.075
2022-10-15 06:00:00+00:00,1030.000,-1.750,48.280,49.102,1.569,1.628,100.600,2.822,0.000,-2.325,0.000,,231.194,296.074,0.199,-3.880,-6.899,4.788,2.464,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.500,71.142,-51.222,21.900,559.520,2.110,,,,12.670,,,,,,-2.078,,,0.136,,,0.076,,0.076
2022-10-15 07:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,14.400,659.530,1.080,,,,12.670,,,,,,-2.917,,,,,,0.074,,0.074
2022-10-15 08:00:00+00:00,1031.000,-0.900,37.850,38.178,,4.583,27.440,1.070,,-1.130,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,214.900,,,,,,,,,,,,,,,,,,,,,0.071,,0.071
2022-10-15 09:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,5.600,859.520,1.490,,,,12.670,,,,,,-1.283,,,,,,0.068,,0.068
2022-10-15 10:00:00+00:00,1031.000,-0.150,32.120,32.164,,2.194,136.300,2.735,,0.186,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.400,,,,,,,,,,,,,,,,,,,,,0.066,,0.066
2022-10-15 11:00:00+00:00,1031.000,1.183,25.200,25.200,1.014,4.474,102.800,8.230,9.181,25.046,6.830,,257.871,298.508,0.333,-3.501,-58.894,56.509,2.477,,,,193.000,209.446,,,,,,,,,0.000,0.000,214.100,71.141,-51.222,10.300,1059.520,1.190,,,,12.660,,,,,,-1.123,,,0.123,,,0.063,,0.063
2022-10-15 12:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,8.300,1159.530,2.600,,,,12.660,,,,,,0.512,,,,,,0.065,,0.065
2022-10-15 13:00:00+00:00,1031.000,1.633,25.900,25.900,,3.432,314.900,6.003,,20.489,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.600,,,,,,,,,,,,,,,,,,,,,0.066,,0.066
2022-10-15 14:00:00+00:00,1031.000,1.650,23.430,23.430,0.975,6.419,4.094,7.990,35.460,26.380,26.380,,231.865,307.663,0.034,-1.226,-131.521,57.359,2.472,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,14.400,1359.520,1.120,,,,12.670,,,,,,1.148,,,0.128,,,0.068,,0.068
2022-10-15 15:00:00+00:00,1030.000,1.600,23.850,23.850,0.990,3.791,338.600,11.469,53.346,39.685,39.685,,233.210,307.497,0.051,-1.273,-70.276,30.934,2.467,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,12.200,1459.520,1.490,,,,12.680,,,,,,1.068,,,0.133,,,0.073,,0.073
2022-10-15 16:00:00+00:00,1030.000,1.400,25.700,25.700,1.051,2.764,244.200,10.584,45.072,33.529,33.529,,233.060,306.955,0.060,-1.394,-41.094,18.346,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,12.800,1559.520,1.210,,,,12.690,,,,,,1.036,,,0.132,,,0.072,,0.072
2022-10-15 17:00:00+00:00,1029.000,1.467,25.420,25.420,1.046,2.865,342.000,9.777,37.253,27.713,27.713,,231.038,305.102,0.035,-1.801,-38.970,21.289,2.470,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,21.700,1659.530,1.130,,,,12.690,,,,,,0.705,,,0.130,,,0.071,,0.071
2022-10-15 18:00:00+00:00,1029.000,1.200,25.630,25.630,1.034,2.588,280.500,7.131,25.070,18.649,18.649,,231.399,304.101,0.052,-2.032,-31.091,17.193,2.462,,,,193.000,209.446,,,,,,,,,0.000,0.000,214.700,71.141,-51.222,18.100,1759.520,1.350,,,,12.690,,,,,,0.680,,,0.138,,,0.078,,0.078
2022-10-15 19:00:00+00:00,1029.000,1.133,24.920,24.920,1.001,2.810,13.190,3.485,2.780,2.068,2.068,,236.030,304.683,0.105,-1.931,-38.936,19.851,2.470,,,,193.000,209.446,,,,,,,,,0.000,0.000,214.600,71.141,-51.222,13.300,1859.520,0.950,,,,12.690,,,,,,0.649,,,0.130,,,0.070,,0.070
2022-10-15 20:00:00+00:00,1029.000,1.483,22.280,22.280,0.918,3.312,117.900,1.793,0.000,-2.932,0.000,,231.569,300.683,0.040,-2.816,-42.396,32.410,2.470,,,,193.000,209.446,,,,,,,,,0.000,0.000,215.200,71.141,-51.222,18.700,1959.520,0.930,,,,12.680,,,,,,0.120,,,0.130,,,0.071,,0.071
2022-10-15 21:00:00+00:00,1029.000,3.250,16.980,16.980,0.793,6.132,151.500,1.411,0.000,-3.032,0.000,,233.102,301.450,0.000,-2.650,-105.896,102.506,2.482,,,,193.000,209.446,,,,,,,,,0.000,0.000,211.600,71.141,-51.222,6.700,2059.520,3.290,,,,12.680,,,,,,0.697,,,0.118,,,0.059,,0.059
2022-10-15 22:00:00+00:00,1028.000,3.883,15.130,15.130,0.740,6.413,99.100,0.904,0.000,-3.524,0.000,,243.585,311.246,0.038,-0.498,-149.993,83.384,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,14.000,2159.530,1.150,,,,12.670,,,,,,2.680,,,0.132,,,0.072,,0.072
2022-10-15 23:00:00+00:00,1027.000,4.017,15.820,15.820,0.782,4.512,249.600,1.439,0.000,-3.380,0.000,,241.921,313.713,0.013,0.000,-102.844,50.446,2.469,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,17.800,2259.520,0.940,,,,12.670,,,,,,3.411,,,0.131,,,0.071,,0.071
2022-10-16 00:00:00+00:00,1027.000,3.383,18.330,18.330,0.866,2.944,34.050,1.399,0.000,-3.500,0.000,,243.921,313.428,0.069,-0.013,-53.262,22.796,2.465,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.700,71.141,-51.222,0.400,2359.520,2.290,,,,12.670,,,,,,3.390,,,0.135,,,0.075,,0.075
2022-10-16 01:00:00+00:00,1027.000,4.283,15.920,15.920,0.802,3.141,76.810,2.792,0.000,-2.159,0.000,,240.599,308.320,0.000,-1.137,-42.263,31.764,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.800,71.141,-51.222,6.900,59.530,1.070,,,,12.670,,,,,,2.514,,,0.132,,,0.072,,0.072
2022-10-16 02:00:00+00:00,1026.000,4.750,15.850,15.850,0.826,4.590,68.630,1.471,0.000,-3.014,0.000,,243.431,310.383,0.000,-0.691,-89.253,64.662,2.473,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,0.600,159.520,1.120,,,,12.670,,,,,,3.148,,,0.127,,,0.067,,0.067
2022-10-16 03:00:00+00:00,1025.000,5.483,13.820,13.820,0.759,6.816,106.800,1.473,0.000,-2.367,0.000,,254.457,316.124,0.064,0.000,-163.592,108.225,2.467,,,,193.000,209.446,,,,,,,,,0.000,0.000,215.000,71.141,-51.222,6.500,259.520,2.080,,,,12.670,,,,,,3.952,,,0.133,,,0.073,,0.073
2022-10-16 04:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,14.900,359.520,1.040,,,,12.680,,,,,,5.004,,,,,,0.071,,0.071
2022-10-16 05:00:00+00:00,1023.000,6.200,15.950,15.950,,4.224,312.500,0.368,,-1.573,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,212.700,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-10-16 06:00:00+00:00,1022.000,7.217,14.730,14.730,0.914,5.319,191.100,0.316,0.000,-1.784,0.000,,296.885,324.394,0.422,0.000,-106.906,97.790,2.474,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.600,71.141,-51.222,13.200,559.530,1.450,,,,12.680,,,,,,5.808,,,0.126,,,0.066,,0.066
2022-10-16 07:00:00+00:00,1022.000,8.300,15.400,15.400,1.030,7.189,133.800,-0.108,0.000,-1.764,0.000,,304.805,329.180,0.445,0.000,-148.808,163.166,2.471,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.100,71.141,-51.222,12.300,659.520,0.940,,,,12.670,,,,,,6.879,,,0.129,,,0.070,,0.070
2022-10-16 08:00:00+00:00,1021.000,6.667,20.600,20.600,1.232,3.213,321.900,-0.442,0.000,-1.300,0.000,,323.813,336.576,0.744,0.000,-37.001,35.213,2.468,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,4.100,759.520,2.570,,,,12.680,,,,,,8.040,,,0.132,,,0.073,,0.073
2022-10-16 09:00:00+00:00,1021.000,6.883,22.830,22.830,1.386,3.271,278.400,0.325,0.000,-0.610,0.000,,321.175,329.219,0.703,0.000,-35.382,37.044,2.473,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.100,71.141,-51.222,14.600,859.520,1.490,,,,12.670,,,,,,6.635,,,0.127,,,0.068,,0.068
2022-10-16 10:00:00+00:00,1020.000,7.767,20.580,20.580,1.329,2.858,45.430,1.553,0.000,0.711,0.000,,323.398,327.816,0.678,0.000,-22.233,25.593,2.471,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.300,71.141,-51.222,14.500,959.520,1.010,,,,12.680,,,,,,6.492,,,0.129,,,0.069,,0.069
2022-10-16 11:00:00+00:00,1020.000,9.170,20.150,20.150,1.432,5.880,196.600,0.173,4.445,3.307,3.307,,322.565,329.838,0.588,0.000,-94.317,133.848,2.484,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.100,71.141,-51.222,7.200,1059.530,1.040,,,,12.680,,,,,,7.295,,,0.116,,,0.070,,0.070
2022-10-16 12:00:00+00:00,1020.000,8.050,25.850,25.850,1.702,2.455,66.500,3.056,14.456,10.754,10.754,,336.884,341.514,0.808,0.000,-11.329,15.998,2.469,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.300,71.141,-51.222,11.500,1159.520,2.320,,,,12.670,,,,,,9.150,,,0.131,,,0.072,,0.072
2022-10-16 13:00:00+00:00,1020.000,8.320,34.900,34.900,2.341,4.694,43.140,3.599,17.084,12.709,12.709,,329.463,333.694,0.712,0.000,-41.004,87.310,2.465,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.900,71.141,-51.222,23.600,1259.520,1.930,,,,12.680,,,,,,7.648,,,0.135,,,0.076,,0.076
2022-10-16 14:00:00+00:00,1020.000,7.733,42.520,42.520,2.740,4.444,334.300,4.876,7.041,5.238,5.238,,337.241,339.023,0.830,0.000,-27.336,75.863,2.466,,,,193.000,209.446,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,12.600,1359.520,1.610,,,,12.680,,,,,,7.964,,,0.134,,,0.074,,0.074
2022-10-16 15:00:00+00:00,1021.000,6.383,59.000,59.000,3.461,4.002,342.800,5.707,11.092,8.252,8.252,,338.789,339.072,0.920,0.000,-6.618,56.234,2.477,,,,193.000,209.446,,,,,,,,,0.000,0.000,212.300,71.141,-51.222,12.200,1459.520,1.460,,,,12.690,,,,,,6.812,,,0.123,,,0.063,,0.063
2022-10-16 16:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,10.000,1559.530,1.150,,,,12.690,,,,,,5.048,,,,,,0.062,,0.062
2022-10-16 17:00:00+00:00,1020.000,4.417,81.400,81.400,,1.801,83.600,2.766,,5.896,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.500,,,,,,,,,,,,,,,,,,,,,0.062,,0.062
2022-10-16 18:00:00+00:00,1020.000,5.883,71.820,71.820,4.074,2.445,281.600,4.851,1.191,0.886,0.886,,326.395,324.351,0.814,0.000,2.598,15.978,2.479,,,,194.400,210.978,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,20.200,1759.520,1.320,,,,12.690,,,,,,3.497,,,0.121,,,0.061,,0.061
2022-10-16 19:00:00+00:00,1020.000,4.550,83.500,83.500,4.315,2.227,88.400,1.712,0.000,-0.981,0.000,,333.293,330.817,0.958,0.000,4.355,12.143,2.469,,,,195.400,212.065,,,,,,,,,0.000,0.000,213.000,71.141,-51.222,25.600,1859.520,0.950,,,,12.680,,,,,,4.525,,,0.131,,,0.071,,0.071
2022-10-16 20:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,14.100,1959.520,1.070,,,,12.690,,,,,,3.924,,,,,,0.070,,0.070
2022-10-16 21:00:00+00:00,1019.000,5.117,85.600,85.600,,1.785,63.530,2.111,,0.045,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,214.100,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-10-16 22:00:00+00:00,1018.000,6.267,78.150,78.150,4.561,2.197,97.600,4.671,0.000,-0.599,0.000,,330.995,327.995,0.843,0.000,4.209,11.446,2.474,,,,204.800,222.272,,,,,,,,,0.000,0.000,214.200,71.141,-51.222,10.000,2159.520,1.690,,,,12.680,,,,,,4.270,,,0.126,,,0.067,,0.067
2022-10-16 23:00:00+00:00,1017.000,7.683,66.230,66.230,4.266,2.152,266.900,4.281,0.000,-1.617,0.000,,330.866,327.321,0.763,0.000,2.049,10.733,2.473,,,,205.400,222.923,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,10.900,2259.520,0.870,,,,12.690,,,,,,5.048,,,0.127,,,0.067,,0.067
2022-10-17 00:00:00+00:00,1016.000,7.717,66.530,66.530,4.300,1.690,102.500,4.590,0.000,-1.848,0.000,,339.201,333.288,0.852,0.000,1.120,5.575,2.469,,,,205.400,222.923,,,,,,,,,0.000,0.000,213.400,71.141,-51.222,7.400,2359.520,2.370,,,,12.690,,,,,,6.240,,,0.131,,,0.071,,0.071
2022-10-17 01:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,10.600,59.520,1.800,,,,12.670,,,,,,6.245,,,,,,0.071,,0.071
2022-10-17 02:00:00+00:00,1015.000,11.030,52.170,52.170,,5.812,41.780,5.335,,-5.211,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,214.200,,,,,,,,,,,,,,,,,,,,,0.070,,0.070
2022-10-17 03:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,,259.520,2.170,,,,12.690,,,,,,9.620,,,,,,0.069,,0.069
2022-10-17 04:00:00+00:00,1015.000,8.780,58.320,58.320,,1.112,31.400,2.298,,-0.067,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.300,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-10-17 05:00:00+00:00,1014.000,10.170,41.520,41.520,3.176,2.683,349.700,1.966,0.000,1.540,0.000,,331.036,331.328,0.622,0.000,-3.313,20.710,2.473,,,,205.800,223.363,,,,,,,,,0.000,0.000,212.800,71.141,-51.222,12.700,459.520,1.320,,,,12.690,,,,,,7.830,,,0.127,,,0.068,,0.068
2022-10-17 06:00:00+00:00,1014.000,10.550,40.570,40.570,3.183,2.928,297.700,-1.247,0.000,-1.312,0.000,,333.970,336.278,0.631,0.000,-4.136,27.169,2.465,,,,205.800,223.363,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,13.500,559.520,1.560,,,,12.690,,,,,,9.460,,,0.135,,,0.075,,0.075
2022-10-17 07:00:00+00:00,1015.000,9.230,46.150,46.150,3.309,2.040,214.100,-0.167,0.000,-1.020,0.000,,343.876,345.005,0.818,0.000,-1.263,9.401,2.472,,,,205.800,223.363,,,,,,,,,0.000,0.000,213.200,71.142,-51.222,15.900,659.530,1.030,,,,12.690,,,,,,10.250,,,0.128,,,0.069,,0.069
2022-10-17 08:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,9.800,759.520,1.240,,,,12.680,,,,,,9.020,,,,,,0.069,,0.069
2022-10-17 09:00:00+00:00,1014.000,8.830,49.650,49.650,,1.796,66.760,-0.461,,-3.360,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.400,,,,,,,,,,,,,,,,,,,,,0.068,,0.068
2022-10-17 10:00:00+00:00,1014.000,10.020,46.270,46.270,3.503,3.028,51.700,1.344,0.000,-0.384,0.000,,337.438,336.729,0.701,0.000,-2.125,30.155,2.472,,,,205.800,223.363,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,14.700,959.520,1.020,,,,12.690,,,,,,8.600,,,0.128,,,0.068,,0.068
2022-10-17 11:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,71.141,-51.222,9.600,1059.520,1.040,,,,12.690,,,,,,9.290,,,,,,0.069,,0.069
2022-10-17 12:00:00+00:00,1014.000,9.030,53.950,53.950,,3.752,23.790,5.582,,-1.504,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,213.700,,,,,,,,,,,,,,,,,,,,,0.069,,0.069
2022-10-17 13:00:00+00:00,1014.000,8.680,57.330,57.330,3.965,7.430,49.050,6.308,3.121,2.321,2.321,,341.039,343.330,0.818,0.000,11.883,175.005,2.471,,,,206.000,223.594,,,,,,,,,0.000,0.000,215.500,71.141,-51.222,18.500,1259.520,1.840,,,,12.690,,,,,,7.667,,,0.129,,,0.069,,0.069
2022-10-17 14:00:00+00:00,1014.000,7.633,65.530,65.530,4.219,4.642,245.100,5.849,7.548,5.615,5.615,,342.171,343.572,0.889,0.000,13.826,80.966,2.471,,,,206.400,224.052,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,16.000,1359.520,1.220,,,,12.690,,,,,,7.115,,,0.129,,,0.070,,0.070
2022-10-17 15:00:00+00:00,1013.000,6.833,73.420,73.420,4.478,2.547,243.400,4.540,4.339,3.228,3.228,,339.536,339.728,0.904,0.000,5.309,17.953,2.472,,,,208.000,225.808,,,,,,,,,0.000,0.000,213.500,71.141,-51.222,13.200,1459.520,1.410,,,,12.690,,,,,,6.172,,,0.128,,,0.068,,0.068
2022-10-17 16:00:00+00:00,1013.000,7.433,72.330,72.330,4.598,3.412,11.760,5.444,4.944,3.678,3.678,,337.518,337.402,0.849,0.000,13.194,41.616,2.476,,,,210.000,228.051,,,,,,,,,0.000,0.000,212.000,71.141,-51.222,9.400,1559.520,2.520,,,,12.690,,,,,,5.587,,,0.124,,,0.064,,0.064
2022-10-17 17:00:00+00:00,1013.000,8.250,66.850,66.850,4.494,3.652,91.300,4.955,2.332,1.735,1.735,,333.894,336.327,0.764,0.000,12.675,50.633,2.471,,,,213.000,231.433,,,,,,,,,0.000,0.000,213.600,71.141,-51.222,20.900,1659.530,1.330,,,,12.700,,,,,,5.831,,,0.129,,,0.069,,0.069
2022-10-17 18:00:00+00:00,1012.000,8.280,66.650,66.650,4.494,2.215,130.500,3.879,0.404,0.301,0.301,,336.675,337.315,0.793,0.000,2.896,11.666,2.471,,,,213.800,232.302,,,,,,,,,0.000,0.000,213.200,71.141,-51.222,23.000,1759.520,1.170,,,,12.690,,,,,,6.650,,,0.129,,,0.070,,0.070
2022-10-17 19:00:00+00:00,1011.000,9.670,59.400,59.400,4.406,9.190,30.130,5.705,0.000,-1.167,0.000,,332.757,338.656,0.670,0.000,45.474,244.642,2.472,,,,213.800,232.302,,,,,,,,,0.000,0.000,207.700,71.141,-51.222,14.600,1859.520,0.980,,,,12.680,,,,,,6.995,,,0.128,,,0.069,,0.069
2022-10-17 20:00:00+00:00,1012.000,9.830,59.080,59.080,4.425,5.460,32.740,3.588,0.000,-1.848,0.000,,336.838,340.880,0.706,0.000,23.517,124.118,2.472,,,,214.800,233.457,,,,,,,,,0.000,0.000,205.400,71.141,-51.222,10.300,1959.520,2.370,,,,12.690,,,,,,8.170,,,0.128,,,0.068,,0.068
2022-10-17 21:00:00+00:00,1011.000,9.580,61.270,61.270,4.517,10.840,58.340,1.482,0.000,-4.468,0.000,,337.493,345.441,0.728,0.000,63.700,289.256,2.476,,,,214.800,233.457,,,,,,,,,0.000,0.000,207.400,71.141,-51.222,1.200,2059.520,5.670,,,,12.690,,,,,,8.810,,,0.124,,,0.064,,0.064
