,index,stid,time,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downwelling_shortwave_flux,surface_downwelling_shortwave_flux_corrected,surface_upwelling_shortwave_flux,surface_upwelling_shortwave_flux_corrected,surface_albedo,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux,cloud_area_fraction,surface_temperature,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,distance_to_surface_from_stake_assembly,depth_of_pressure_transducer_in_ice,depth_of_pressure_transducer_in_ice_corrected,precipitation,precipitation_corrected,ice_temperature_at_t1,ice_temperature_at_t2,ice_temperature_at_t3,ice_temperature_at_t4,ice_temperature_at_t5,ice_temperature_at_t6,ice_temperature_at_t7,ice_temperature_at_t8,platform_view_angle_x,platform_view_angle_y,platform_azimuth_angle,gps_latitude,gps_longitude,gps_altitude,gps_time,gps_geoid_separation,gps_geounit,gps_hdop,gps_numsat,gps_q,battery_voltage,,battery_voltage_at_sample_start,fan_current,frequency_of_precipitation_wire_vibration,temperature_of_logger,temperature_of_radiation_sensor,message_latitude,message_longitude,surface_height_1,surface_height_2,z_surf_1_adj_flag,z_surf_2_adj_flag,surface_height_combined,depth_of_ice_temperature_t1,depth_of_ice_temperature_t2,depth_of_ice_temperature_t3,depth_of_ice_temperature_t4,depth_of_ice_temperature_t5,depth_of_ice_temperature_t6,depth_of_ice_temperature_t7,depth_of_ice_temperature_t8,ice_temperature_at_10m,air_pressure,air_temperature,relative_humidity,relative_humidity_corrected,specific_humidity,wind_speed,wind_from_direction,surface_downward_latent_heat_flux,surface_downward_sensible_heat_flux,distance_to_surface_from_boom,precipitation,precipitation_corrected,ice_temperature_at_t9,ice_temperature_at_t10,ice_temperature_at_t11,fan_current,depth_of_ice_temperature_t9,depth_of_ice_temperature_t10,depth_of_ice_temperature_t11,z_pt_cor_adj_flag,adjusted_ice_surface_height,adjusted_surface_height_1,adjusted_surface_height_2,Datetime,year,month,date,DayOfYear,DayOfCentury,season,day,hour
1889236,2049,KPC_Uv3,2022-08-21 22:00:00+00:00,909.0,-7.833,77.87,84.024,1.809,,,64.491,83.923,69.824,69.824,,209.649,271.406,0.255,-9.656,,,2.129,0.692,8.508,,,19.992,-4.835,-8.31,-11.33,-13.4,-15.01,-15.87,-16.12,-16.4,0.0,0.0,0.0,79.835,-25.162,876.0,2135.04,,,0.73,,,14.24,,,65.66,,,-6.842,,,0.471,0.308,,,0.232,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.418,,,,,,,,,,,,,,,,,,,,,,0.157,0.308,2022-08-21 22:00:00+00:00,2022,August,2022-08-21,233,737898,Summer,21,Aug
1889237,2050,KPC_Uv3,2022-08-21 23:00:00+00:00,909.0,-8.33,77.85,84.41,1.74,,,44.095,56.115,46.394,46.394,,208.476,268.076,0.265,-10.479,,,2.13,0.693,8.508,,,19.992,-4.82,-8.26,-11.33,-13.45,-15.01,-15.89,-16.23,-16.44,0.0,0.0,0.0,79.835,-25.162,876.0,2235.04,,,0.71,,,14.21,,,68.2,,,-7.783,,,0.47,0.307,,,0.231,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.454,,,,,,,,,,,,,,,,,,,,,,0.156,0.307,2022-08-21 23:00:00+00:00,2022,August,2022-08-21,233,737898,Summer,21,Aug
1889238,2051,KPC_Uv3,2022-08-22 00:00:00+00:00,,-8.85,76.6,83.477,,,,34.359,41.51,34.102,34.102,,207.403,265.901,0.276,-11.018,,,2.128,0.694,,,,19.992,-4.805,-8.26,-11.31,-13.45,-15.02,-15.87,-16.25,-16.44,0.0,0.0,0.0,79.835,-25.163,867.0,2335.04,,,0.7,,,14.18,,,66.1,,,-8.59,,,0.472,0.306,,,0.232,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.453,,,,,,,,,,,,,,,,,,,,,,0.158,0.306,2022-08-22 00:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889239,2052,KPC_Uv3,2022-08-22 01:00:00+00:00,909.0,-9.03,75.02,81.899,1.588,,,34.056,37.35,30.489,30.489,,206.597,264.734,0.275,-11.307,,,2.129,0.694,8.489,,,19.992,-4.835,-8.29,-11.34,-13.48,-15.02,-15.86,-16.23,-16.4,0.0,0.0,0.0,79.835,-25.163,859.0,35.04,,,0.98,,,14.15,,,68.0,,,-9.1,,,0.471,0.306,,,0.231,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.411,,,,,,,,,,,,,,,,,,,,,,0.157,0.306,2022-08-22 01:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889240,2053,KPC_Uv3,2022-08-22 02:00:00+00:00,909.0,-9.27,74.55,81.577,1.548,,,34.918,34.944,28.342,28.342,,206.383,264.328,0.283,-11.408,,,2.127,0.694,8.489,,,19.992,-4.85,-8.26,-11.31,-13.47,-15.01,-15.86,-16.27,-16.45,0.0,0.0,0.0,79.835,-25.163,862.0,135.05,,,0.74,,,14.11,,,69.91,,,-9.43,,,0.473,0.306,,,0.232,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.462,,,,,,,,,,,,,,,,,,,,,,0.158,0.306,2022-08-22 02:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889241,2054,KPC_Uv3,2022-08-22 03:00:00+00:00,909.0,-9.35,75.68,82.878,1.562,,,52.16,42.082,33.911,33.911,,205.614,263.446,0.279,-11.626,,,2.128,0.695,8.489,,,19.992,-4.805,-8.27,-11.29,-13.45,-15.02,-15.87,-16.2,-16.45,0.0,0.0,0.0,79.835,-25.163,880.0,235.04,,,0.81,,,14.1,,,68.9,,,-9.63,,,0.472,0.305,,,0.231,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.467,,,,,,,,,,,,,,,,,,,,,,0.158,0.305,2022-08-22 03:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889242,2055,KPC_Uv3,2022-08-22 04:00:00+00:00,910.0,-9.53,76.4,83.814,1.553,,,69.464,54.99,44.026,44.026,,203.444,262.554,0.264,-11.836,,,2.127,0.694,8.499,,,19.992,-4.865,-8.26,-11.27,-13.47,-15.02,-15.89,-16.22,-16.45,0.0,0.0,0.0,79.835,-25.163,852.0,335.04,,,0.83,,,14.09,,,71.14,,,-9.73,,,0.473,0.306,,,0.232,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.465,,,,,,,,,,,,,,,,,,,,,,0.159,0.306,2022-08-22 04:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889243,2056,KPC_Uv3,2022-08-22 05:00:00+00:00,910.0,-9.4,76.0,83.269,1.56,,,101.787,80.007,63.636,63.636,,203.246,262.321,0.256,-11.894,,,2.128,0.694,8.508,,,19.992,-4.835,-8.27,-11.33,-13.5,-15.02,-15.91,-16.18,-16.49,0.0,0.0,0.0,79.835,-25.163,859.0,435.04,,,0.78,,,14.07,,,69.26,,,-9.72,,,0.472,0.306,,,0.232,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.51,,,,,,,,,,,,,,,,,,,,,,0.157,0.306,2022-08-22 05:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889244,2057,KPC_Uv3,2022-08-22 06:00:00+00:00,910.0,-8.95,75.62,82.49,1.609,,,135.975,108.961,86.096,86.096,,202.796,262.849,0.232,-11.756,,,2.127,0.694,8.508,,,19.992,-4.85,-8.26,-11.28,-13.5,-15.04,-15.86,-16.2,-16.47,0.0,0.0,0.0,79.835,-25.163,870.0,535.04,,,0.87,,,14.07,,,69.52,,,-9.57,,,0.473,0.306,,,0.232,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.488,,,,,,,,,,,,,,,,,,,,,,0.158,0.306,2022-08-22 06:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889245,2058,KPC_Uv3,2022-08-22 07:00:00+00:00,910.0,-8.7,75.08,81.701,1.629,,,172.727,144.142,113.14,113.14,,204.956,265.671,0.244,-11.057,,,2.127,0.693,8.526,,,19.992,-4.893,-8.27,-11.25,-13.47,-15.04,-15.87,-16.23,-16.45,0.0,0.0,0.0,79.835,-25.163,870.0,635.05,,,1.44,,,14.07,,,70.17,,,-8.85,,,0.473,0.307,,,0.233,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.464,,,,,,,,,,,,,,,,,,,,,,0.158,0.307,2022-08-22 07:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889246,2059,KPC_Uv3,2022-08-22 08:00:00+00:00,910.0,-8.02,75.07,81.15,1.717,,,253.613,214.087,166.921,166.921,,202.212,266.531,0.186,-10.82,,,2.13,0.693,8.545,,,19.992,-4.88,-8.26,-11.31,-13.48,-15.01,-15.91,-16.2,-16.45,0.0,0.0,0.0,79.835,-25.163,882.0,735.04,,,0.74,,,14.07,,,69.82,,,-8.49,,,0.47,0.307,,,0.231,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.467,,,,,,,,,,,,,,,,,,,,,,0.155,0.307,2022-08-22 08:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889247,2060,KPC_Uv3,2022-08-22 09:00:00+00:00,910.0,-7.733,76.0,81.926,1.778,,,261.072,231.315,179.144,179.144,,203.889,270.37,0.191,-9.871,,,2.128,0.692,8.554,,,19.992,-4.85,-8.22,-11.29,-13.47,-14.99,-15.87,-16.22,-16.47,0.0,0.0,0.0,79.835,-25.163,869.0,835.04,,,0.82,,,14.14,,,69.02,,,-7.381,,,0.472,0.308,,,0.233,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.486,,,,,,,,,,,,,,,,,,,,,,0.157,0.308,2022-08-22 09:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889248,2061,KPC_Uv3,2022-08-22 10:00:00+00:00,910.0,-6.933,75.92,81.204,1.889,,,350.117,318.794,245.225,245.225,,201.0,272.163,0.125,-9.404,,,2.131,0.692,8.563,,,19.992,-4.88,-8.26,-11.33,-13.45,-15.02,-15.89,-16.23,-16.44,0.0,0.0,0.0,79.835,-25.163,860.0,935.04,,,0.9,,,14.25,,,66.69,,,-6.895,,,0.469,0.308,,,0.231,0.801,1.801,2.801,3.801,4.801,5.801,6.801,9.801,-16.454,,,,,,,,,,,,,,,,,,,,,,0.154,0.308,2022-08-22 10:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889249,2062,KPC_Uv3,2022-08-22 11:00:00+00:00,910.0,-6.183,75.47,80.135,1.99,,,375.524,356.675,272.498,272.498,,202.282,276.928,0.105,-8.241,,,2.13,0.69,8.563,,,19.992,-4.893,-8.26,-11.28,-13.42,-14.97,-15.87,-16.22,-16.44,0.0,0.0,0.0,79.835,-25.163,862.0,1035.04,,,0.78,,,14.44,,,70.62,,,-5.672,,,0.47,0.31,,,0.233,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.454,,,,,,,,,,,,,,,,,,,,,,0.156,0.31,2022-08-22 11:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889250,2063,KPC_Uv3,2022-08-22 12:00:00+00:00,910.0,-5.667,75.78,80.061,2.078,,,391.453,391.453,297.021,297.021,0.759,203.883,281.28,0.098,-7.194,,,2.131,0.69,8.554,,,19.992,-4.907,-8.24,-11.24,-13.37,-14.93,-15.82,-16.14,-16.4,0.0,0.0,0.0,79.835,-25.163,868.0,1135.05,,,0.81,,,14.64,,,71.55,,,-4.716,,,0.47,0.31,,,0.232,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.417,,,,,,,,,,,,,,,,,,,,,,0.155,0.31,2022-08-22 12:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889251,2064,KPC_Uv3,2022-08-22 13:00:00+00:00,909.0,-5.417,77.62,81.806,2.172,,,394.561,394.561,312.3,312.3,0.791,205.406,284.347,0.103,-6.467,,,2.13,0.689,8.582,,,19.992,-4.905,-8.21,-11.19,-13.2,-14.93,-15.84,-16.16,-16.32,0.0,0.0,0.0,79.835,-25.163,866.0,1235.04,,,0.92,,,14.8,,,69.92,,,-4.108,,,0.47,0.311,,,0.233,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.33,,,,,,,,,,,,,,,,,,,,,,0.156,0.311,2022-08-22 13:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889252,2065,KPC_Uv3,2022-08-22 14:00:00+00:00,909.0,-5.083,78.53,82.496,2.254,,,380.653,380.653,311.536,311.536,0.818,205.524,285.751,0.089,-6.133,,,2.13,0.689,8.6,,,19.992,-4.893,-8.22,-11.27,-13.18,-14.92,-15.8,-16.14,-16.31,0.0,0.0,0.0,79.835,-25.163,876.0,1335.04,,,0.8,,,14.77,,,69.1,,,-3.781,,,0.47,0.311,,,0.233,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.321,,,,,,,,,,,,,,,,,,,,,,0.156,0.311,2022-08-22 14:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889253,2066,KPC_Uv3,2022-08-22 15:00:00+00:00,909.0,-4.967,79.25,83.159,2.295,,,354.235,354.235,298.472,298.472,0.843,207.326,286.972,0.102,-5.854,,,2.129,0.688,8.591,,,19.992,-4.865,-8.21,-11.24,-13.28,-14.95,-15.84,-16.16,-16.38,0.0,0.0,0.0,79.835,-25.163,862.0,1435.04,,,0.85,,,14.66,,,69.44,,,-3.475,,,0.471,0.312,,,0.234,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.394,,,,,,,,,,,,,,,,,,,,,,0.156,0.312,2022-08-22 15:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889254,2067,KPC_Uv3,2022-08-22 16:00:00+00:00,909.0,-4.85,78.6,82.383,2.296,,,323.543,323.543,280.443,280.443,0.867,210.78,286.803,0.133,-5.919,,,2.13,0.688,8.582,,,19.992,-4.92,-8.24,-11.22,-13.33,-14.92,-15.79,-16.14,-16.4,0.0,0.0,0.0,79.835,-25.163,863.0,1535.04,,,0.97,,,14.81,,,69.35,,,-3.396,,,0.47,0.312,,,0.234,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.417,,,,,,,,,,,,,,,,,,,,,,0.156,0.312,2022-08-22 16:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889255,2068,KPC_Uv3,2022-08-22 17:00:00+00:00,909.0,-4.967,77.97,81.816,2.258,,,280.264,291.172,251.413,251.413,,212.395,286.553,0.155,-5.99,,,2.129,0.688,8.582,,,19.992,-4.92,-8.21,-11.24,-13.23,-14.93,-15.82,-16.18,-16.38,0.0,0.0,0.0,79.835,-25.163,868.0,1635.05,,,0.81,,,14.77,,,70.13,,,-3.332,,,0.471,0.312,,,0.234,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.393,,,,,,,,,,,,,,,,,,,,,,0.156,0.312,2022-08-22 17:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889256,2069,KPC_Uv3,2022-08-22 18:00:00+00:00,909.0,-5.467,78.67,82.953,2.193,,,221.989,243.539,209.473,209.473,,211.705,284.921,0.171,-6.375,,,2.129,0.688,8.572,,,19.992,-4.933,-8.24,-11.24,-13.27,-14.93,-15.84,-16.14,-16.4,0.0,0.0,0.0,79.835,-25.163,863.0,1735.04,,,0.67,,,14.64,,,66.86,,,-3.507,,,0.471,0.312,,,0.234,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.417,,,,,,,,,,,,,,,,,,,,,,0.156,0.312,2022-08-22 18:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889257,2070,KPC_Uv3,2022-08-22 19:00:00+00:00,909.0,-6.167,79.43,84.327,2.099,,,171.95,198.389,169.977,169.977,,212.192,281.435,0.208,-7.217,,,2.126,0.689,8.572,,,19.992,-4.933,-8.22,-11.22,-13.27,-14.88,-15.8,-16.16,-16.36,0.0,0.0,0.0,79.835,-25.163,869.0,1835.04,,,0.84,,,14.49,,,68.94,,,-4.278,,,0.474,0.311,,,0.235,0.806,1.806,2.806,3.806,4.806,5.806,6.806,9.806,-16.373,,,,,,,,,,,,,,,,,,,,,,0.16,0.311,2022-08-22 19:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889258,2071,KPC_Uv3,2022-08-22 20:00:00+00:00,909.0,-6.917,79.65,85.181,1.987,,,126.496,153.155,130.71,130.71,,212.88,278.121,0.248,-8.027,,,2.128,0.691,8.563,,,19.992,-4.947,-8.22,-11.19,-13.23,-14.9,-15.82,-16.14,-16.34,0.0,0.0,0.0,79.835,-25.163,865.0,1935.04,,,0.73,,,14.37,,,68.12,,,-5.172,,,0.472,0.309,,,0.233,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.353,,,,,,,,,,,,,,,,,,,,,,0.157,0.309,2022-08-22 20:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889259,2072,KPC_Uv3,2022-08-22 21:00:00+00:00,908.0,-7.05,81.2,86.951,2.007,,,76.535,84.112,71.505,71.505,,250.594,280.33,0.648,-7.764,,,2.131,0.692,8.554,,,19.992,-4.947,-8.21,-11.23,-13.35,-14.92,-15.84,-16.18,-16.4,0.0,0.0,0.0,79.835,-25.163,868.0,2035.04,,,0.81,,,14.3,,,65.51,,,-6.226,,,0.469,0.308,,,0.231,0.802,1.802,2.802,3.802,4.802,5.802,6.802,9.802,-16.415,,,,,,,,,,,,,,,,,,,,,,0.154,0.308,2022-08-22 21:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889260,2073,KPC_Uv3,2022-08-22 22:00:00+00:00,908.0,-5.9,79.2,83.865,2.138,,,49.254,48.103,40.733,40.733,,281.13,282.216,0.915,-7.529,,,2.128,0.689,8.554,,,19.992,-4.96,-8.21,-11.24,-13.38,-14.95,-15.82,-16.2,-16.4,0.0,0.0,0.0,79.835,-25.163,871.0,2135.05,,,0.79,,,14.23,,,69.02,,,-6.901,,,0.472,0.311,,,0.234,0.805,1.805,2.805,3.805,4.805,5.805,6.805,9.805,-16.413,,,,,,,,,,,,,,,,,,,,,,0.158,0.311,2022-08-22 22:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889261,2074,KPC_Uv3,2022-08-22 23:00:00+00:00,908.0,-6.783,79.68,85.102,2.01,,,41.072,41.419,34.935,34.935,,287.884,288.792,1.0,-5.996,,,2.124,0.689,8.545,,,19.992,-4.947,-8.27,-11.2,-13.38,-14.95,-15.84,-16.23,-16.44,0.0,0.0,0.0,79.835,-25.163,873.0,2235.04,,,0.71,,,14.2,,,68.63,,,-5.703,,,0.476,0.311,,,0.236,0.807,1.807,2.807,3.807,4.807,5.807,6.807,9.807,-16.454,,,,,,,,,,,,,,,,,,,,,,0.161,0.311,2022-08-22 23:00:00+00:00,2022,August,2022-08-22,234,737899,Summer,22,Aug
1889262,2075,KPC_Uv3,2022-08-23 00:00:00+00:00,,-8.1,79.88,86.418,,,,23.24,22.533,18.93,18.93,,283.486,286.378,1.0,-6.542,,,2.123,0.69,,,,19.992,-4.973,-8.22,-11.25,-13.43,-14.97,-15.82,-16.22,-16.4,0.0,0.0,0.0,79.835,-25.163,871.0,2335.04,,,0.79,,,14.17,,,67.91,,,-6.507,,,0.477,0.31,,,0.236,0.807,1.807,2.807,3.807,4.807,5.807,6.807,9.807,-16.412,,,,,,,,,,,,,,,,,,,,,,0.163,0.31,2022-08-23 00:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889263,2076,KPC_Uv3,2022-08-23 01:00:00+00:00,908.0,-7.167,83.6,89.623,2.048,,,13.349,13.311,11.138,11.138,,288.09,282.639,1.0,-7.477,,,2.128,0.691,8.536,,,19.992,-4.987,-8.26,-11.22,-13.43,-14.97,-15.84,-16.2,-16.47,0.0,0.0,0.0,79.835,-25.163,856.0,35.04,,,0.93,,,14.14,,,66.91,,,-7.745,,,0.472,0.309,,,0.233,0.803,1.803,2.803,3.803,4.803,5.803,6.803,9.803,-16.488,,,,,,,,,,,,,,,,,,,,,,0.157,0.309,2022-08-23 01:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889264,2077,KPC_Uv3,2022-08-23 02:00:00+00:00,908.0,-6.15,87.2,92.561,2.31,,,13.341,13.474,11.23,11.23,,286.354,283.86,0.981,-7.169,,,2.129,0.689,8.526,,,19.992,-4.96,-8.21,-11.25,-13.42,-14.93,-15.86,-16.23,-16.47,0.0,0.0,0.0,79.835,-25.163,861.0,135.04,,,0.74,,,14.11,,,66.01,,,-7.225,,,0.471,0.311,,,0.234,0.804,1.804,2.804,3.804,4.804,5.804,6.804,9.804,-16.486,,,,,,,,,,,,,,,,,,,,,,0.157,0.311,2022-08-23 02:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889265,2078,KPC_Uv3,2022-08-23 03:00:00+00:00,908.0,-5.667,87.2,92.127,2.397,,,16.651,16.721,13.881,13.881,,288.625,287.495,0.983,-6.311,,,2.127,0.687,8.526,,,19.992,-4.987,-8.24,-11.2,-13.4,-14.95,-15.82,-16.18,-16.4,0.0,0.0,0.0,79.835,-25.163,866.0,235.05,,,0.82,,,14.09,,,65.78,,,-6.186,,,0.473,0.313,,,0.236,0.806,1.806,2.806,3.806,4.806,5.806,6.806,9.806,-16.414,,,,,,,,,,,,,,,,,,,,,,0.159,0.313,2022-08-23 03:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889266,2079,KPC_Uv3,2022-08-23 04:00:00+00:00,908.0,-5.633,88.3,93.258,2.433,,,25.307,25.123,20.772,20.772,,289.154,289.371,0.987,-5.868,,,2.126,0.685,8.517,,,19.992,-5.013,-8.22,-11.2,-13.42,-14.92,-15.86,-16.14,-16.45,0.0,0.0,0.0,79.835,-25.163,856.0,335.04,,,0.81,,,14.07,,,67.57,,,-5.692,,,0.474,0.315,,,0.237,0.808,1.808,2.808,3.808,4.808,5.808,6.808,9.808,-16.47,,,,,,,,,,,,,,,,,,,,,,0.16,0.315,2022-08-23 04:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889267,2080,KPC_Uv3,2022-08-23 05:00:00+00:00,907.0,-5.533,89.9,94.855,2.499,,,38.92,38.76,31.918,31.918,,287.551,289.971,0.966,-5.713,,,2.127,0.684,8.517,,,19.992,-4.987,-8.24,-11.19,-13.42,-14.93,-15.82,-16.22,-16.45,0.0,0.0,0.0,79.835,-25.163,859.0,435.04,,,0.79,,,14.05,,,69.02,,,-5.543,,,0.473,0.316,,,0.237,0.808,1.808,2.808,3.808,4.808,5.808,6.808,9.808,-16.465,,,,,,,,,,,,,,,,,,,,,,0.158,0.316,2022-08-23 05:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889268,2081,KPC_Uv3,2022-08-23 06:00:00+00:00,907.0,-5.483,90.9,95.864,2.536,,,59.977,59.672,48.938,48.938,,287.113,290.122,0.959,-5.674,,,2.126,0.683,8.517,,,19.992,-5.0,-8.24,-11.2,-13.42,-14.97,-15.8,-16.2,-16.38,0.0,0.0,0.0,79.835,-25.163,869.0,535.04,,,1.08,,,14.04,,,66.86,,,-5.441,,,0.474,0.317,,,0.238,0.809,1.808,2.808,3.809,4.809,5.809,6.809,9.808,-16.391,,,,,,,,,,,,,,,,,,,,,,0.159,0.317,2022-08-23 06:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889269,2082,KPC_Uv3,2022-08-23 07:00:00+00:00,907.0,-5.65,91.7,96.865,2.526,,,89.821,88.573,72.345,72.345,,284.919,291.007,0.944,-5.449,,,2.127,0.684,8.508,,,19.992,-5.043,-8.22,-11.24,-13.4,-14.97,-15.86,-16.14,-16.45,0.0,0.0,0.0,79.835,-25.163,867.0,635.04,,,0.85,,,14.04,,,67.82,,,-5.229,,,0.473,0.316,,,0.237,0.808,1.808,2.808,3.808,4.808,5.808,6.808,9.808,-16.47,,,,,,,,,,,,,,,,,,,,,,0.159,0.316,2022-08-23 07:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889270,2083,KPC_Uv3,2022-08-23 08:00:00+00:00,907.0,-5.55,92.8,97.931,2.576,,,123.776,121.805,99.083,99.083,,282.959,290.486,0.919,-5.558,,,2.127,0.681,8.508,,,19.992,-5.0,-8.21,-11.22,-13.4,-14.99,-15.82,-16.14,-16.47,0.0,0.0,0.0,79.835,-25.163,870.0,735.05,,,0.87,,,14.05,,,66.92,,,-5.28,,,0.473,0.319,,,0.239,0.809,1.809,2.809,3.809,4.809,5.809,6.809,9.809,-16.491,,,,,,,,,,,,,,,,,,,,,,0.158,0.319,2022-08-23 08:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889271,2084,KPC_Uv3,2022-08-23 09:00:00+00:00,907.0,-5.417,93.3,98.332,2.616,,,168.143,164.364,133.155,133.155,,281.632,291.421,0.899,-5.327,,,2.127,0.677,8.499,,,19.992,-5.013,-8.21,-11.17,-13.4,-14.95,-15.84,-16.2,-16.47,0.0,0.0,0.0,79.835,-25.163,872.0,835.04,,,0.77,,,14.08,,,66.38,,,-4.991,,,0.473,0.323,,,0.241,0.811,1.811,2.811,3.811,4.811,5.811,6.811,9.811,-16.487,,,,,,,,,,,,,,,,,,,,,,0.159,0.323,2022-08-23 09:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889272,2085,KPC_Uv3,2022-08-23 10:00:00+00:00,907.0,-5.15,92.3,97.025,2.642,,,255.089,237.859,191.902,191.902,,260.706,290.589,0.668,-5.376,,,2.128,0.678,8.517,,,19.992,-5.04,-8.21,-11.15,-13.33,-14.92,-15.82,-16.14,-16.38,0.0,0.0,0.0,79.835,-25.163,867.0,935.04,,,0.77,,,14.1,,,68.39,,,-4.652,,,0.472,0.322,,,0.24,0.81,1.81,2.81,3.81,4.81,5.81,6.81,9.81,-16.395,,,,,,,,,,,,,,,,,,,,,,0.158,0.322,2022-08-23 10:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889273,2086,KPC_Uv3,2022-08-23 11:00:00+00:00,907.0,-4.9,91.9,96.37,2.68,,,251.671,242.079,194.5,194.5,,265.384,292.307,0.705,-5.003,,,2.129,0.682,8.536,,,19.992,-5.027,-8.21,-11.2,-13.35,-14.9,-15.8,-16.2,-16.4,0.0,0.0,0.0,79.835,-25.163,867.0,1035.04,,,0.92,,,14.25,,,68.38,,,-4.107,,,0.471,0.318,,,0.237,0.808,1.808,2.808,3.808,4.808,5.808,6.808,9.808,-16.413,,,,,,,,,,,,,,,,,,,,,,0.157,0.318,2022-08-23 11:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
1889274,2087,KPC_Uv3,2022-08-23 12:00:00+00:00,907.0,-5.017,90.1,94.59,2.605,,,235.353,235.353,188.312,188.312,0.8,281.051,294.691,0.874,-4.553,,,2.128,0.679,8.526,,,19.992,-5.04,-8.21,-11.19,-13.3,-14.88,-15.8,-16.18,-16.4,0.0,0.0,0.0,79.835,-25.163,869.0,1135.04,,,0.84,,,14.25,,,68.28,,,-3.804,,,0.472,0.321,,,0.239,0.81,1.81,2.81,3.81,4.81,5.81,6.81,9.81,-16.414,,,,,,,,,,,,,,,,,,,,,,0.157,0.321,2022-08-23 12:00:00+00:00,2022,August,2022-08-23,235,737900,Summer,23,Aug
